,id,section,round,temperature,humidity,attendance,capacity_y,is_next_day_holiday,is_this_day_holiday,kick_off_time_is_night,x,y,屋,晴,曇,雨,home_team_encoded,away_team_encoded
650,10841,5,1,16.3,29.0,17257.0,37496,0,0,0,35.989033,140.64299,0,1,0,0,29,5
651,10842,5,1,17.8,25.0,20180.0,48999,0,0,0,35.66367,139.5289,0,1,0,0,1,14
652,10843,5,1,17.4,29.0,19193.0,41255,0,0,1,35.084568,137.171265,0,1,0,0,6,19
653,10844,5,1,17.3,22.0,16219.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,21
654,10845,5,1,15.7,37.0,14753.0,26827,0,0,1,35.586826,139.648911,0,1,0,0,10,3
655,10846,5,2,17.6,31.0,9585.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,13
656,10847,5,2,16.9,30.0,8150.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,15
657,10848,6,1,20.9,38.0,15240.0,39856,0,0,0,42.996433,141.394989,1,0,0,0,14,24
658,10849,6,1,18.8,47.0,20026.0,72081,0,0,0,35.51012,139.606674,0,0,1,0,19,17
659,10850,6,1,19.2,66.0,14167.0,20248,0,0,0,34.984898,138.482101,0,0,1,0,21,6
660,10851,6,1,17.5,53.0,11091.0,19470,0,0,1,35.574673,140.12413,0,0,1,0,5,8
661,10852,6,1,16.7,58.0,22503.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,15,1
662,10853,6,1,14.8,55.0,16977.0,31997,0,0,1,33.201115,131.656387,0,1,0,0,7,10
663,10854,6,2,20.1,42.0,14109.0,20588,0,0,0,34.993237,135.714676,0,0,1,0,3,25
664,10855,6,2,9.3,80.0,54450.0,62010,0,0,1,35.902477,139.713974,0,0,1,0,20,29
665,10856,6,2,18.6,59.0,13321.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,13
666,10857,7,1,23.2,39.0,12214.0,20223,0,0,0,35.124908,136.941589,0,1,0,0,6,5
667,10858,7,1,13.1,69.0,17292.0,37496,0,0,1,35.989033,140.64299,0,0,0,1,29,2
668,10859,7,1,15.8,52.0,22283.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,1,10
669,10860,7,1,14.9,62.0,27115.0,41684,0,0,1,37.882988,139.059891,0,0,0,1,13,3
670,10861,7,1,15.6,54.0,11126.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,14
671,10862,7,1,14.1,67.0,8525.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,15
672,10863,7,1,15.1,58.0,19763.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,21
673,10864,7,2,18.3,43.0,50997.0,62010,0,0,0,35.902477,139.713974,0,0,1,0,20,8
674,10865,7,2,19.4,52.0,11229.0,15165,0,0,0,34.723106,137.877701,0,1,0,0,24,7
675,10866,8,1,14.9,75.0,14145.0,20248,0,0,0,34.984898,138.482101,0,0,0,1,21,1
676,10867,8,1,20.9,31.0,13055.0,39856,0,0,0,42.996433,141.394989,1,0,0,0,14,13
677,10868,8,1,14.1,76.0,11997.0,48999,0,0,0,35.66367,139.5289,0,0,0,1,15,6
678,10869,8,1,21.6,31.0,16433.0,31997,0,0,0,33.201115,131.656387,0,1,0,0,7,19
679,10870,8,1,19.8,50.0,19680.0,20588,0,0,1,34.993237,135.714676,0,0,1,0,3,20
680,10871,8,1,14.6,65.0,13083.0,19470,0,0,1,35.574673,140.12413,0,0,0,1,5,24
681,10872,8,1,14.8,68.0,14426.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,17
682,10873,8,2,19.8,52.0,11884.0,15491,0,0,1,35.915684,139.632919,0,1,0,0,8,29
683,10874,8,2,18.5,44.0,19014.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,2
684,10875,9,1,23.8,41.0,11012.0,15109,0,1,0,35.84972,139.975021,0,1,0,0,17,21
685,10876,9,1,20.0,58.0,11642.0,15165,0,1,0,34.723106,137.877701,0,1,0,0,24,3
686,10877,9,1,20.6,38.0,35788.0,41684,0,1,0,37.882988,139.059891,0,1,0,0,13,15
687,10878,9,1,22.0,31.0,48031.0,62010,0,1,1,35.902477,139.713974,0,1,0,0,20,14
688,10879,9,1,20.6,43.0,20283.0,48999,0,1,1,35.66367,139.5289,0,1,0,0,1,7
689,10880,9,1,17.9,68.0,20220.0,72081,0,1,1,35.51012,139.606674,0,0,1,0,19,5
690,10881,9,1,18.7,69.0,15061.0,20223,0,1,1,35.124908,136.941589,0,1,0,0,6,10
691,10882,9,2,19.0,75.0,10221.0,37496,0,0,1,35.989033,140.64299,0,1,0,0,29,25
692,10883,9,2,20.5,56.0,10081.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,8
693,10884,1,1,31.0,30.0,12467.0,20588,1,1,0,34.993237,135.714676,0,1,0,0,3,14
694,10885,1,1,28.2,32.0,19273.0,31997,1,1,0,33.201115,131.656387,0,1,0,0,7,13
695,10886,1,1,23.4,68.0,12104.0,15491,1,1,0,35.915684,139.632919,0,0,1,0,8,1
696,10887,1,1,27.1,42.0,34436.0,41255,1,1,0,35.084568,137.171265,0,1,0,0,6,2
697,10888,1,1,21.2,71.0,21798.0,54224,1,1,0,35.678047,139.714859,0,0,1,0,15,19
698,10889,1,1,19.0,77.0,14103.0,19470,1,1,1,35.574673,140.12413,0,0,0,1,5,17
699,10890,1,1,25.6,57.0,20330.0,20248,1,1,1,34.984898,138.482101,0,1,0,0,21,24
700,10891,1,1,19.8,74.0,20280.0,26827,1,1,1,35.586826,139.648911,0,0,1,0,10,29
701,10892,1,1,22.3,48.0,23088.0,28425,1,1,1,34.656662,135.169662,0,1,0,0,25,20
702,10893,1,1,21.6,33.0,16508.0,39856,0,1,0,42.996433,141.394989,1,0,0,0,14,15
703,10894,1,1,21.7,41.0,13602.0,15165,0,1,0,34.723106,137.877701,0,1,0,0,24,10
704,10895,1,1,25.5,19.0,9398.0,15109,0,1,0,35.84972,139.975021,0,1,0,0,17,25
705,10896,1,1,20.5,24.0,36403.0,41684,0,1,0,37.882988,139.059891,0,1,0,0,13,21
706,10897,1,1,20.5,30.0,30825.0,48999,0,1,0,35.66367,139.5289,0,1,0,0,1,6
707,10898,1,1,20.9,30.0,27988.0,72081,0,1,0,35.51012,139.606674,0,1,0,0,19,8
708,10899,1,1,22.0,28.0,52008.0,62010,0,1,1,35.902477,139.713974,0,1,0,0,20,5
709,10900,1,2,17.5,80.0,8286.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,7
710,10901,1,2,24.7,65.0,15840.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,3
711,10902,1,1,13.6,70.0,20335.0,26827,0,0,0,35.586826,139.648911,0,0,0,1,10,20
712,10903,1,1,12.3,82.0,16771.0,31997,0,0,0,33.201115,131.656387,1,0,0,0,7,15
713,10904,1,1,12.8,73.0,6399.0,15491,0,0,1,35.915684,139.632919,0,0,0,1,8,14
714,10905,1,1,13.3,76.0,10178.0,19470,0,0,1,35.574673,140.12413,0,0,0,1,5,3
715,10906,1,1,12.9,77.0,17122.0,48999,0,0,1,35.66367,139.5289,0,0,0,1,1,17
716,10907,1,1,13.9,58.0,33657.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,24
717,10908,1,1,13.4,89.0,7353.0,20223,0,0,1,35.124908,136.941589,0,0,0,1,6,25
718,10909,1,2,17.5,52.0,16195.0,20248,0,0,0,34.984898,138.482101,0,0,1,0,21,29
719,10910,1,2,15.3,51.0,20773.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,19
720,10911,1,1,20.1,58.0,16631.0,39856,0,0,0,42.996433,141.394989,1,0,0,0,14,6
721,10912,1,1,22.4,54.0,57050.0,62010,0,0,0,35.902477,139.713974,0,1,0,0,20,2
722,10913,1,1,21.0,62.0,10958.0,15165,0,0,0,34.723106,137.877701,0,1,0,0,24,1
723,10914,1,1,27.8,36.0,10903.0,12584,0,0,0,31.566343,130.558594,0,1,0,0,3,19
724,10915,1,1,15.1,73.0,20361.0,37496,0,0,1,35.989033,140.64299,0,1,0,0,29,17
725,10916,1,1,21.4,59.0,11616.0,19470,0,0,1,35.574673,140.12413,0,1,0,0,5,7
726,10917,1,1,20.3,60.0,14235.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,8
727,10918,1,2,19.1,69.0,11426.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,15,21
728,10919,1,2,20.8,67.0,9117.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,13
729,10920,1,1,26.8,59.0,6979.0,15002,0,0,0,36.166973,139.404068,0,1,0,0,8,15
730,10921,1,1,22.9,76.0,17099.0,20248,0,0,0,34.984898,138.482101,0,0,1,0,21,3
731,10922,1,1,25.8,60.0,40029.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,10
732,10923,1,1,23.3,69.0,36785.0,54224,0,0,1,35.678047,139.714859,0,0,1,0,17,20
733,10924,1,1,22.9,75.0,27549.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,24
734,10925,1,1,22.4,89.0,18215.0,20223,0,0,1,35.124908,136.941589,0,0,0,1,6,29
735,10926,1,2,29.1,53.0,18733.0,31997,0,0,0,33.201115,131.656387,0,1,0,0,7,25
736,10927,1,2,20.9,89.0,27976.0,48999,0,0,1,35.66367,139.5289,0,0,0,1,1,5
737,10928,1,2,24.9,93.0,14039.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,14
738,10929,1,1,28.4,60.0,10282.0,19620,0,0,0,43.018707,141.464111,0,1,0,0,14,21
739,10930,1,1,27.1,78.0,10069.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,15,5
740,10931,1,1,28.6,74.0,49218.0,62010,0,0,1,35.902477,139.713974,0,1,0,0,20,1
741,10932,1,1,26.4,80.0,37529.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,6
742,10933,1,1,24.8,91.0,18479.0,51697,0,0,1,34.744198,137.969711,0,1,0,0,24,29
743,10934,1,1,26.2,78.0,9172.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,8
744,10935,1,2,26.6,82.0,10726.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,2
745,10936,1,2,26.5,77.0,17993.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,19
746,10937,1,2,30.4,66.0,12533.0,20588,0,0,1,34.993237,135.714676,0,0,1,0,3,7
747,10938,1,1,28.8,61.0,8060.0,48999,0,0,1,35.66367,139.5289,0,1,0,0,15,3
748,10939,1,1,27.4,80.0,14164.0,20248,0,0,1,34.984898,138.482101,0,1,0,0,21,25
749,10940,1,1,27.4,74.0,28214.0,31997,0,0,1,33.201115,131.656387,0,1,0,0,7,20
750,10941,1,1,26.8,73.0,11061.0,15491,0,0,1,35.915684,139.632919,0,0,1,0,8,24
751,10942,1,1,29.7,53.0,11717.0,20223,0,0,1,35.124908,136.941589,0,1,0,0,6,17
752,10943,1,1,29.1,60.0,20138.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,10
753,10944,1,2,23.3,81.0,16561.0,37496,0,0,1,35.989033,140.64299,0,0,0,1,29,1
754,10945,1,2,26.6,74.0,12494.0,19470,0,0,1,35.574673,140.12413,0,1,0,0,5,14
755,10946,1,2,27.4,70.0,12294.0,15440,0,0,1,35.470428,139.602768,0,0,1,0,19,13
756,10947,1,1,19.8,84.0,9512.0,19620,0,0,1,43.018707,141.464111,0,0,0,1,14,7
757,10948,1,1,28.1,64.0,15081.0,20588,0,0,1,34.993237,135.714676,0,1,0,0,3,29
758,10949,1,1,26.3,81.0,9524.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,19
759,10950,1,1,28.0,68.0,27701.0,54224,0,0,1,35.678047,139.714859,0,1,0,0,1,2
760,10951,1,1,26.3,78.0,30711.0,41684,0,0,1,37.882988,139.059891,0,1,0,0,13,5
761,10952,1,2,27.4,79.0,7474.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,8
762,10953,1,2,28.1,72.0,14131.0,26827,0,0,1,35.586826,139.648911,0,1,0,0,10,21
763,10954,1,2,28.0,81.0,8216.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,6
764,10955,1,2,28.1,83.0,35080.0,62010,0,0,1,35.902477,139.713974,0,1,0,0,20,15
765,10956,1,1,21.9,81.0,12222.0,19620,1,0,0,43.018707,141.464111,0,0,1,0,14,25
766,10957,1,1,27.2,72.0,11171.0,48999,1,0,1,35.66367,139.5289,0,1,0,0,15,17
767,10958,1,1,30.6,64.0,19355.0,31997,1,0,1,33.201115,131.656387,0,1,0,0,7,24
768,10959,1,1,24.6,74.0,15450.0,19470,1,0,1,35.574673,140.12413,0,1,0,0,5,2
769,10960,1,1,26.8,71.0,34752.0,72081,1,0,1,35.51012,139.606674,0,1,0,0,19,29
770,10961,1,1,25.9,79.0,17025.0,20248,1,0,1,34.984898,138.482101,0,0,1,0,21,13
771,10962,1,2,28.4,71.0,51168.0,62010,0,1,1,35.902477,139.713974,0,0,1,0,20,10
772,10963,1,2,28.1,72.0,9578.0,20223,0,1,1,35.124908,136.941589,0,1,0,0,6,8
773,10964,1,2,30.5,62.0,14062.0,20588,0,1,1,34.993237,135.714676,0,1,0,0,3,1
774,10965,1,1,25.3,83.0,9027.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,3
775,10966,1,1,28.4,75.0,28986.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,1,19
776,10967,1,1,27.9,72.0,21952.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,6
777,10968,1,1,29.2,81.0,11057.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,15
778,10969,1,1,29.6,68.0,17619.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,7
779,10970,1,1,27.5,85.0,9348.0,35910,0,0,1,34.679955,135.077774,0,1,0,0,25,5
780,10971,1,2,24.2,82.0,8657.0,15491,0,0,1,35.915684,139.632919,0,0,0,1,8,21
781,10972,1,2,26.9,89.0,35388.0,41684,0,0,1,37.882988,139.059891,0,0,1,0,13,14
782,10973,1,2,23.1,87.0,36412.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,20
783,10974,2,1,21.7,58.0,9682.0,19620,0,0,1,43.018707,141.464111,0,1,0,0,14,8
784,10975,2,1,28.9,66.0,9211.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,15,13
785,10976,2,1,29.0,66.0,18743.0,31997,0,0,1,33.201115,131.656387,0,1,0,0,7,21
786,10977,2,1,26.4,65.0,16190.0,19470,0,0,1,35.574673,140.12413,0,0,1,0,5,29
787,10978,2,1,26.0,74.0,14239.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,25
788,10979,2,1,29.3,62.0,12269.0,20223,0,0,1,35.124908,136.941589,0,1,0,0,6,1
789,10980,2,1,26.1,84.0,11762.0,20588,0,0,1,34.993237,135.714676,0,1,0,0,3,10
790,10981,2,1,25.4,76.0,46981.0,62010,0,0,1,35.902477,139.713974,0,0,1,0,20,17
791,10982,2,1,27.5,62.0,24711.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,2
792,10983,2,1,26.3,88.0,8790.0,15491,0,0,1,35.915684,139.632919,0,1,0,0,8,2
793,10984,2,1,24.3,87.0,21431.0,37496,0,0,1,35.989033,140.64299,0,0,0,1,29,15
794,10985,2,1,29.6,76.0,37154.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,1,20
795,10986,2,1,25.3,90.0,10266.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,5
796,10987,2,1,25.8,70.0,38781.0,41684,0,0,1,37.882988,139.059891,0,0,0,1,13,7
797,10988,2,1,28.7,78.0,12799.0,28425,0,0,1,34.656662,135.169662,0,0,1,0,25,6
798,10989,2,2,21.9,57.0,16338.0,39856,0,0,0,42.996433,141.394989,1,0,0,0,14,3
799,10990,2,2,22.4,81.0,14715.0,26827,0,0,1,35.586826,139.648911,0,0,0,1,10,24
800,10991,2,2,26.4,73.0,18292.0,20248,0,0,1,34.984898,138.482101,0,0,1,0,21,19
801,10992,2,1,24.3,66.0,19868.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,6
802,10993,2,1,20.9,87.0,45253.0,62010,0,0,1,35.902477,139.713974,0,0,0,1,20,24
803,10994,2,1,20.1,88.0,18431.0,54224,0,0,1,35.678047,139.714859,0,0,0,1,1,15
804,10995,2,1,22.9,83.0,14163.0,20248,0,0,1,34.984898,138.482101,0,0,1,0,21,17
805,10996,2,1,24.4,92.0,8688.0,20588,0,0,1,34.993237,135.714676,0,0,1,0,3,13
806,10997,2,1,24.9,85.0,15448.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,25
807,10998,2,2,26.3,63.0,18171.0,31997,0,0,1,33.201115,131.656387,0,1,0,0,7,8
808,10999,2,2,21.5,94.0,9583.0,15440,0,0,1,35.470428,139.602768,0,0,0,1,19,14
809,11000,2,2,26.9,78.0,14242.0,19470,0,0,1,35.574673,140.12413,0,0,1,0,5,10
810,11001,2,1,18.4,93.0,7010.0,19620,0,0,1,43.018707,141.464111,0,0,1,0,14,2
811,11002,2,1,26.6,77.0,26275.0,54224,0,0,1,35.678047,139.714859,0,0,1,0,15,20
812,11003,2,1,26.3,75.0,8555.0,15165,0,0,1,34.723106,137.877701,0,1,0,0,24,5
813,11004,2,1,27.0,75.0,10071.0,20223,0,0,1,35.124908,136.941589,0,0,1,0,6,21
814,11005,2,1,27.3,72.0,13123.0,28425,0,0,1,34.656662,135.169662,1,0,0,0,25,29
815,11006,2,2,24.7,88.0,6125.0,15491,0,0,1,35.915684,139.632919,0,0,0,1,8,19
816,11007,2,2,25.8,93.0,8463.0,15109,0,0,1,35.84972,139.975021,0,0,1,0,17,1
817,11008,2,2,26.3,90.0,10884.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,13
818,11009,2,2,25.1,87.0,21245.0,31997,0,0,1,33.201115,131.656387,1,0,0,0,7,3
819,11010,2,1,23.0,82.0,22292.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,10
820,11011,2,1,30.3,51.0,45831.0,62010,0,0,0,35.902477,139.713974,0,1,0,0,20,7
821,11012,2,1,27.8,64.0,20398.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,1,8
822,11013,2,1,29.5,50.0,17107.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,25
823,11014,2,1,26.6,80.0,15395.0,20248,0,0,0,34.984898,138.482101,0,0,1,0,21,14
824,11015,2,1,27.1,73.0,13738.0,20588,0,0,1,34.993237,135.714676,0,1,0,0,3,24
825,11016,2,1,27.0,66.0,19627.0,21000,0,0,1,34.812466,135.540421,0,0,1,0,2,6
826,11017,2,2,24.4,79.0,15353.0,19470,1,0,1,35.574673,140.12413,0,1,0,0,5,15
827,11018,2,2,25.7,66.0,36770.0,41684,1,0,1,37.882988,139.059891,0,1,0,0,13,17
828,11019,2,1,22.8,45.0,9018.0,19620,0,0,0,43.018707,141.464111,0,1,0,0,14,5
829,11020,2,1,29.0,54.0,8671.0,48999,0,0,0,35.66367,139.5289,0,1,0,0,15,7
830,11021,2,1,24.0,73.0,20729.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,1
831,11022,2,1,26.2,71.0,20037.0,51697,0,0,0,34.744198,137.969711,0,1,0,0,24,19
832,11023,2,1,25.9,78.0,12095.0,20223,0,0,1,35.124908,136.941589,0,0,1,0,6,13
833,11024,2,1,28.4,52.0,7839.0,35910,0,0,1,34.679955,135.077774,0,1,0,0,25,21
834,11025,2,1,27.8,64.0,10669.0,15109,0,0,0,35.84972,139.975021,0,1,0,0,17,29
835,11026,2,2,21.5,86.0,11530.0,15491,0,0,1,35.915684,139.632919,0,0,0,1,8,20
836,11027,2,2,23.4,96.0,14961.0,20588,0,0,1,34.993237,135.714676,0,0,0,1,3,2
837,11028,2,1,24.4,73.0,15266.0,19470,0,1,1,35.574673,140.12413,0,1,0,0,5,6
838,11029,2,1,26.9,55.0,23036.0,48999,0,1,1,35.66367,139.5289,0,1,0,0,1,24
839,11030,2,1,27.8,56.0,21096.0,54224,0,1,0,35.678047,139.714859,0,1,0,0,19,10
840,11031,2,1,24.9,68.0,32208.0,41684,0,1,0,37.882988,139.059891,0,0,1,0,13,25
841,11032,2,1,27.6,62.0,15206.0,20248,0,1,0,34.984898,138.482101,0,1,0,0,21,15
842,11033,2,1,27.4,80.0,9376.0,12584,0,1,0,31.566343,130.558594,0,1,0,0,7,14
843,11034,2,2,18.0,80.0,6725.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,8
844,11035,2,2,19.2,77.0,16225.0,21500,0,0,1,35.869522,139.664871,0,1,0,0,20,3
845,11036,2,2,18.8,63.0,10039.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,17
846,11037,2,1,21.9,29.0,7028.0,15491,0,0,0,35.915684,139.632919,0,0,1,0,8,25
847,11038,2,1,20.9,32.0,24139.0,54224,0,0,1,35.678047,139.714859,0,0,1,0,17,10
848,11039,2,1,22.8,32.0,18062.0,72081,0,0,0,35.51012,139.606674,0,0,1,0,19,7
849,11040,2,1,17.5,59.0,13939.0,20588,0,0,1,34.993237,135.714676,0,1,0,0,3,5
850,11041,2,2,18.2,39.0,8741.0,19620,0,0,0,43.018707,141.464111,0,1,0,0,14,1
851,11042,2,2,21.8,57.0,14241.0,15165,0,0,1,34.723106,137.877701,0,0,1,0,24,13
852,11043,2,2,19.8,62.0,19811.0,20223,0,0,1,35.124908,136.941589,0,0,1,0,6,20
853,11044,2,2,20.8,47.0,15481.0,37496,0,0,0,35.989033,140.64299,0,0,1,0,29,21
854,11045,2,2,18.8,52.0,30517.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,15,2
855,11046,2,1,21.5,55.0,9079.0,15491,0,0,1,35.915684,139.632919,0,1,0,0,8,17
856,11047,2,1,24.4,40.0,30410.0,48999,0,0,0,35.66367,139.5289,0,1,0,0,1,21
857,11048,2,1,24.0,41.0,20455.0,26827,0,0,0,35.586826,139.648911,0,1,0,0,10,7
858,11049,2,1,23.4,58.0,34025.0,41684,0,0,0,37.882988,139.059891,0,1,0,0,13,19
859,11050,2,1,26.5,45.0,19386.0,21000,0,0,0,34.812466,135.540421,0,1,0,0,2,29
860,11051,2,1,23.2,65.0,18009.0,28425,0,0,1,34.656662,135.169662,0,1,0,0,25,3
861,11052,2,2,23.6,60.0,16718.0,19470,0,0,0,35.574673,140.12413,0,0,1,0,5,20
862,11053,2,2,25.1,55.0,10984.0,15165,0,0,0,34.723106,137.877701,0,0,1,0,24,14
863,11054,2,2,20.9,83.0,14481.0,20223,0,0,1,35.124908,136.941589,0,0,1,0,6,15
864,11055,2,1,21.4,66.0,16407.0,19470,0,0,1,35.574673,140.12413,0,1,0,0,5,13
865,11056,2,1,22.0,45.0,10065.0,48999,0,0,0,35.66367,139.5289,0,0,1,0,15,8
866,11057,2,1,23.4,48.0,18716.0,20248,0,0,0,34.984898,138.482101,0,1,0,0,21,10
867,11058,2,1,23.6,60.0,22184.0,31997,0,0,0,33.201115,131.656387,0,1,0,0,7,1
868,11059,2,1,20.7,72.0,20580.0,37496,0,0,0,35.989033,140.64299,0,0,1,0,29,3
869,11060,2,1,22.3,56.0,47325.0,62010,0,0,0,35.902477,139.713974,0,0,1,0,20,25
870,11061,2,1,24.1,35.0,16733.0,21000,0,0,1,34.812466,135.540421,0,1,0,0,2,24
871,11062,2,2,17.6,65.0,8343.0,19620,0,0,0,43.018707,141.464111,0,1,0,0,14,17
872,11063,2,2,21.6,53.0,26229.0,72081,0,0,1,35.51012,139.606674,0,0,1,0,19,6
873,11064,3,1,20.8,71.0,10755.0,15109,0,0,0,35.84972,139.975021,0,0,1,0,17,19
874,11065,3,1,19.1,66.0,30192.0,41255,0,0,0,35.084568,137.171265,1,0,0,0,6,24
875,11066,3,1,20.3,58.0,11888.0,20588,0,0,0,34.993237,135.714676,0,1,0,0,3,15
876,11067,3,1,21.0,54.0,13733.0,28425,0,0,0,34.656662,135.169662,0,0,1,0,25,7
877,11068,3,2,18.9,70.0,12175.0,15491,0,0,1,35.915684,139.632919,0,0,1,0,8,5
878,11069,3,2,19.7,76.0,33596.0,48999,0,0,0,35.66367,139.5289,0,0,1,0,1,29
879,11070,3,2,19.4,69.0,16145.0,26827,0,0,1,35.586826,139.648911,0,0,1,0,10,14
880,11071,3,2,19.9,47.0,40359.0,41684,0,0,0,37.882988,139.059891,0,0,1,0,13,20
881,11072,3,2,20.8,41.0,19082.0,20248,0,0,0,34.984898,138.482101,0,0,1,0,21,2
882,11073,3,1,14.3,30.0,9356.0,15491,0,0,0,35.915684,139.632919,0,0,1,0,8,10
883,11074,3,1,15.2,31.0,10519.0,15109,0,0,0,35.84972,139.975021,0,0,1,0,17,6
884,11075,3,1,13.6,51.0,18823.0,72081,0,0,0,35.51012,139.606674,0,0,1,0,19,3
885,11076,3,1,13.4,87.0,24887.0,51697,0,0,1,34.744198,137.969711,0,0,1,0,24,21
886,11077,3,1,21.4,35.0,28901.0,39856,0,0,0,42.996433,141.394989,1,0,0,0,14,20
887,11078,3,1,14.1,61.0,13515.0,21000,0,0,0,34.812466,135.540421,0,0,1,0,2,1
888,11079,3,2,14.5,47.0,21500.0,37496,0,0,1,35.989033,140.64299,0,0,1,0,29,13
889,11080,3,2,11.5,55.0,8626.0,48999,0,0,1,35.66367,139.5289,0,0,1,0,15,25
890,11081,3,2,14.1,59.0,23517.0,31997,0,0,1,33.201115,131.656387,1,0,0,0,7,5
891,11082,3,1,15.9,31.0,54709.0,62010,1,0,0,35.902477,139.713974,0,1,0,0,20,21
892,11083,3,1,14.4,46.0,16833.0,19470,1,0,1,35.574673,140.12413,0,1,0,0,5,19
893,11084,3,1,15.2,37.0,9201.0,48999,1,0,1,35.66367,139.5289,0,1,0,0,15,14
894,11085,3,1,18.5,37.0,21714.0,26827,1,0,0,35.586826,139.648911,0,1,0,0,10,2
895,11086,3,1,13.8,49.0,14766.0,15165,1,0,1,34.723106,137.877701,0,1,0,0,24,17
896,11087,3,1,15.5,41.0,31744.0,31997,1,0,0,33.201115,131.656387,0,0,1,0,7,29
897,11088,3,1,7.6,75.0,35452.0,41684,1,0,1,37.882988,139.059891,0,0,1,0,13,8
898,11089,3,1,15.1,51.0,18355.0,20588,1,0,0,34.993237,135.714676,0,0,1,0,3,6
899,11090,3,1,15.4,47.0,13010.0,28425,1,0,0,34.656662,135.169662,0,1,0,0,25,1
900,11091,3,1,16.3,54.0,29820.0,37496,0,0,0,35.989033,140.64299,0,1,0,0,29,24
901,11092,3,1,13.9,70.0,10628.0,15109,0,0,1,35.84972,139.975021,0,1,0,0,17,7
902,11093,3,1,16.3,48.0,17172.0,26827,0,0,0,35.586826,139.648911,0,1,0,0,10,25
903,11094,3,1,15.8,48.0,31474.0,72081,0,0,0,35.51012,139.606674,0,1,0,0,19,15
904,11095,3,1,15.8,62.0,20079.0,20248,0,0,0,34.984898,138.482101,0,1,0,0,21,5
905,11096,3,1,14.8,46.0,19605.0,21000,0,0,0,34.812466,135.540421,0,1,0,0,2,20
906,11097,3,2,11.0,30.0,11231.0,15491,0,0,1,35.915684,139.632919,0,1,0,0,8,3
907,11098,3,2,9.9,40.0,35172.0,48999,0,0,1,35.66367,139.5289,0,1,0,0,1,13
908,11099,3,2,9.3,65.0,19890.0,20223,0,0,1,35.124908,136.941589,0,1,0,0,6,14
909,11100,3,1,20.4,35.0,26220.0,39856,0,0,0,42.996433,141.394989,1,0,0,0,14,29
910,11101,3,1,12.4,26.0,53583.0,62010,0,0,0,35.902477,139.713974,0,1,0,0,20,19
911,11102,3,1,14.1,39.0,17152.0,19470,0,0,0,35.574673,140.12413,0,1,0,0,5,1
