,id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price
2509,2509,north jersey,2016,hyundai,2,4,gas,138743.0,clean,automatic,fwd,mid-size,sedan,blue,nj,4740.0
2510,2510,mcallen / edinburg,2006,ram,3,8,diesel,131436.0,lien,automatic,rwd,full-size,truck,white,tx,4641.0
2511,2511,asheville,2013,ford,2,6,gas,117037.0,clean,automatic,rwd,full-size,sedan,green,nc,19813.0
2512,2512,fredericksburg,2007,ram,3,6,diesel,166391.0,clean,automatic,4wd,full-size,truck,red,va,9809.0
2513,2513,south florida,2010,ford,2,6,gas,109310.0,salvage,automatic,4wd,full-size,SUV,black,fl,16879.0
2514,2514,richmond,2008,acura,2,6,gas,144863.0,clean,automatic,fwd,mid-size,sedan,grey,va,7789.0
2515,2515,charlotte,1994,jeep,4,4,gas,109555.0,rebuilt,manual,4wd,full-size,offroad,red,nc,35985.0
2516,2516,columbia,2010,chevrolet,2,8,gas,103136.0,clean,automatic,4wd,mid-size,truck,black,sc,34057.0
2517,2517,reno / tahoe,1990,chevrolet,3,8,gas,244264.0,clean,automatic,fwd,full-size,SUV,green,ca,5402.0
2518,2518,chico,1998,ford,3,6,gas,29212.0,clean,automatic,rwd,full-size,sedan,silver,ca,24242.0
2519,2519,louisville,2006,toyota,4,6,gas,170890.0,clean,automatic,rwd,full-size,SUV,brown,ky,6525.0
2520,2520,monterey bay,2015,nissan,2,4,gas,179470.0,rebuilt,automatic,fwd,mid-size,sedan,silver,ca,12329.0
2521,2521,redding,2011,cadillac,2,6,gas,127287.0,clean,automatic,fwd,full-size,SUV,black,ca,11828.0
2522,2522,rhode island,2013,audi,2,6,gas,104190.0,rebuilt,automatic,fwd,mid-size,SUV,black,ri,18737.0
2523,2523,mohave county,2008,nissan,1,4,gas,55990.0,salvage,automatic,fwd,mid-size,sedan,black,az,11537.0
2524,2524,cape cod / islands,2010,bmw,2,6,gas,118598.0,clean,automatic,4wd,full-size,sedan,black,ma,6088.0
2525,2525,ventura county,2017,toyota,2,4,gas,189250.0,clean,automatic,fwd,compact,SUV,silver,ca,8720.0
2526,2526,ventura county,2010,ford,2,6,gas,210954.0,rebuilt,manual,4wd,mid-size,sedan,silver,ca,12919.0
2527,2527,central NJ,2000,nissan,2,6,gas,37016.0,rebuilt,automatic,rwd,mid-size,coupe,black,nj,23177.0
2528,2528,philadelphia,1991,bmw,1,6,gas,189442.0,clean,manual,rwd,full-size,convertible,silver,pa,4946.0
2529,2529,cincinnati,2010,ford,2,6,gas,164401.0,rebuilt,automatic,fwd,mid-size,coupe,silver,oh,5002.0
2530,2530,east idaho,2019,jeep,2,6,gas,6223.0,clean,automatic,4wd,full-size,SUV,blue,id,44470.0
2531,2531,salt lake city,2014,chevrolet,2,8,diesel,112162.0,clean,automatic,rwd,full-size,truck,black,ut,6211.0
2532,2532,treasure coast,2014,nissan,1,4,gas,16035.0,clean,automatic,fwd,full-size,sedan,black,fl,9958.0
2533,2533,shreveport,2014,ford,2,6,gas,105639.0,clean,automatic,fwd,mid-size,sedan,black,,26947.0
2534,2534,south jersey,2015,hyundai,2,6,gas,217874.0,clean,automatic,fwd,mid-size,sedan,silver,nj,6829.0
2535,2535,raleigh / durham / CH,2007,bmw,2,6,gas,51985.0,clean,other,rwd,full-size,coupe,green,nc,18598.0
2536,2536,central NJ,2014,honda,2,4,gas,127793.0,clean,automatic,fwd,mid-size,sedan,brown,nj,5990.0
2537,2537,rhode island,2008,buick,2,4,gas,147846.0,rebuilt,automatic,fwd,mid-size,SUV,blue,ri,6768.0
2538,2538,dayton / springfield,2020,honda,0,4,gas,10286.0,clean,automatic,fwd,mid-size,SUV,blue,oh,9392.0
2539,2539,greensboro,2009,buick,2,4,gas,155489.0,clean,automatic,fwd,mid-size,SUV,black,nc,3430.0
2540,2540,los angeles,2000,bmw,2,4,gas,126589.0,clean,manual,rwd,mid-size,sedan,silver,,17342.0
2541,2541,waterloo / cedar falls,2020,toyota,2,4,gas,64392.0,salvage,automatic,fwd,full-size,sedan,blue,ia,21218.0
2542,2542,little rock,1999,ram,2,6,diesel,182115.0,clean,automatic,4wd,full-size,pickup,black,ar,8652.0
2543,2543,norfolk / hampton roads,1997,ford,3,8,gas,105666.0,clean,manual,rwd,full-size,truck,blue,va,21798.0
2544,2544,youngstown,2007,toyota,1,6,gas,197532.0,rebuilt,automatic,rwd,mid-size,truck,custom,,3102.0
2545,2545,roanoke,2011,chevrolet,2,8,gas,150808.0,rebuilt,manual,4wd,mid-size,SUV,black,va,21627.0
2546,2546,lancaster,1993,bmw,2,4,gas,149976.0,clean,manual,rwd,mid-size,coupe,silver,pa,7619.0
2547,2547,north jersey,2016,toyota,2,6,gas,167789.0,clean,automatic,4wd,full-size,SUV,white,nj,13465.0
2548,2548,new orleans,1956,ford,2,8,gas,3697.0,clean,other,rwd,full-size,coupe,black,la,35247.0
2549,2549,st cloud,2001,ford,2,6,diesel,315384.0,clean,manual,4wd,full-size,truck,white,mn,23891.0
2550,2550,mcallen / edinburg,1994,ford,1,8,gas,20971.0,rebuilt,automatic,rwd,full-size,pickup,black,tx,13923.0
2551,2551,seattle-tacoma,2005,ford,4,4,gas,243210.0,clean,automatic,fwd,mid-size,sedan,white,wa,1952.0
2552,2552,tampa bay area,2004,buick,2,6,gas,86741.0,clean,automatic,fwd,full-size,mini-van,black,fl,4493.0
2553,2553,chattanooga,2014,nissan,2,4,gas,231197.0,clean,manual,fwd,compact,hatchback,silver,tn,9349.0
2554,2554,tucson,2012,bmw,2,6,gas,42204.0,clean,automatic,fwd,mid-size,sedan,blue,az,9668.0
2555,2555,"washington, DC",2008,ford,2,6,gas,152807.0,clean,automatic,fwd,mid-size,sedan,silver,dc,3295.0
2556,2556,boulder,2011,volkswagen,1,4,gas,78946.0,clean,manual,fwd,mid-size,sedan,blue,co,7919.0
2557,2557,rhode island,2005,ford,1,4,gas,211256.0,clean,automatic,4wd,full-size,SUV,green,ri,6208.0
2558,2558,western KY,2010,honda,2,6,gas,100150.0,clean,automatic,fwd,full-size,sedan,black,,15614.0
2559,2559,dallas / fort worth,2015,mazda,3,4,gas,225196.0,clean,automatic,fwd,mid-size,sedan,grey,tx,3180.0
2560,2560,central NJ,2008,honda,3,4,gas,110829.0,,automatic,fwd,full-size,,black,nj,2196.0
2561,2561,lafayette / west lafayette,2012,hyundai,2,6,gas,158642.0,clean,automatic,4wd,full-size,SUV,silver,in,2740.0
2562,2562,cedar rapids,2013,jeep,4,6,gas,159027.0,clean,automatic,4wd,mid-size,sedan,red,ia,2668.0
2563,2563,memphis,1988,bmw,1,6,gas,72720.0,clean,automatic,rwd,mid-size,convertible,red,tn,24312.0
2564,2564,chattanooga,2010,chevrolet,3,8,gas,202748.0,clean,manual,rwd,mid-size,truck,black,tn,37267.0
2565,2565,inland empire,1979,ford,2,8,other,35683.0,clean,automatic,rwd,full-size,truck,red,ca,14791.0
2566,2566,space coast,2018,chevrolet,1,4,gas,49284.0,clean,automatic,4wd,full-size,truck,blue,fl,24249.0
2567,2567,central NJ,2018,kia,1,4,gas,68282.0,clean,automatic,fwd,mid-size,sedan,blue,nj,17896.0
2568,2568,bellingham,2008,bmw,2,6,gas,235535.0,clean,manual,4wd,sub-compact,coupe,red,wa,2010.0
2569,2569,dayton / springfield,2013,ram,3,6,gas,176854.0,clean,manual,rwd,full-size,truck,black,oh,7158.0
2570,2570,waterloo / cedar falls,2010,chevrolet,2,8,gas,117017.0,clean,automatic,fwd,full-size,sedan,grey,ia,5658.0
2571,2571,anchorage / mat-su,2014,ford,2,6,gas,70445.0,clean,automatic,fwd,mid-size,SUV,white,,11565.0
2572,2572,york,2014,volkswagen,1,4,gas,99100.0,clean,other,fwd,mid-size,sedan,black,pa,6471.0
2573,2573,western slope,1989,bmw,2,6,gas,126331.0,clean,manual,rwd,compact,sedan,blue,co,8487.0
2574,2574,lewiston / clarkston,1994,chevrolet,4,8,gas,82651.0,clean,manual,rwd,full-size,convertible,green,id,4206.0
2575,2575,prescott,2015,dodge,2,6,gas,119338.0,clean,automatic,rwd,full-size,SUV,red,az,6921.0
2576,2576,hudson valley,2017,mazda,2,4,gas,92460.0,clean,automatic,fwd,compact,wagon,silver,ny,14350.0
2577,2577,central NJ,2012,ford,2,4,gas,132453.0,salvage,automatic,fwd,full-size,sedan,silver,,10685.0
2578,2578,new haven,2001,bmw,2,4,gas,129049.0,,manual,4wd,mid-size,,green,ct,10741.0
2579,2579,eastern CO,2000,porsche,2,6,gas,63347.0,clean,manual,rwd,mid-size,convertible,black,co,8646.0
2580,2580,mcallen / edinburg,2017,mercury,2,4,gas,160158.0,clean,automatic,fwd,mid-size,sedan,red,tx,13400.0
2581,2581,central NJ,2016,ford,2,8,gas,32312.0,clean,automatic,4wd,full-size,truck,black,,34155.0
2582,2582,orlando,2014,ford,2,6,gas,71970.0,clean,automatic,fwd,full-size,sedan,grey,fl,15305.0
2583,2583,richmond,2005,ford,2,6,diesel,327371.0,clean,manual,4wd,full-size,pickup,green,,22801.0
2584,2584,lansing,1988,ford,2,1,gas,44464.0,clean,automatic,rwd,full-size,SUV,green,,20796.0
2585,2585,orlando,2012,chevrolet,1,4,gas,101728.0,salvage,automatic,fwd,compact,sedan,black,fl,7643.0
2586,2586,youngstown,2009,bmw,2,6,gas,116098.0,clean,automatic,fwd,mid-size,coupe,black,,2237.0
2587,2587,ft myers / SW florida,2010,honda,2,4,gas,78926.0,clean,automatic,fwd,mid-size,sedan,blue,fl,17816.0
2588,2588,syracuse,2010,nissan,2,4,gas,158651.0,clean,automatic,fwd,mid-size,SUV,black,ny,29531.0
2589,2589,detroit metro,2015,bmw,2,6,gas,150394.0,clean,automatic,fwd,mid-size,SUV,silver,mi,6746.0
2590,2590,central NJ,2016,ford,1,4,gas,40566.0,clean,automatic,fwd,mid-size,van,black,nj,21250.0
2591,2591,"washington, DC",2015,honda,1,4,gas,63294.0,salvage,automatic,fwd,compact,sedan,black,dc,15656.0
2592,2592,south jersey,2010,buick,2,4,gas,123156.0,clean,automatic,fwd,mid-size,sedan,blue,nj,4972.0
2593,2593,pittsburgh,1986,ford,1,8,gas,133071.0,clean,automatic,rwd,full-size,truck,white,pa,21320.0
2594,2594,dayton / springfield,1998,cadillac,3,6,gas,21893.0,clean,automatic,rwd,full-size,sedan,black,oh,24686.0
2595,2595,duluth / superior,2018,chevrolet,2,6,gas,11790.0,salvage,automatic,rwd,mid-size,sedan,black,mn,33033.0
2596,2596,albuquerque,1999,toyota,4,6,gas,187569.0,rebuilt,automatic,fwd,mid-size,convertible,green,,3286.0
2597,2597,grand rapids,2015,ford,2,4,gas,94994.0,clean,automatic,4wd,mid-size,pickup,black,mi,20381.0
2598,2598,orange county,2009,bmw,2,6,gas,91664.0,clean,automatic,rwd,full-size,coupe,black,ca,6013.0
2599,2599,eastern montana,2012,acura,4,8,gas,287533.0,clean,manual,4wd,full-size,SUV,black,mt,6581.0
2600,2600,lehigh valley,2015,lexus,2,4,gas,8765.0,rebuilt,automatic,4wd,mid-size,sedan,black,pa,19707.0
2601,2601,orange county,1995,buick,4,6,gas,133652.0,clean,automatic,fwd,full-size,coupe,blue,ca,2620.0
2602,2602,zanesville / cambridge,2004,cadillac,2,8,gas,177947.0,clean,automatic,fwd,full-size,sedan,black,oh,7035.0
2603,2603,lawton,2005,cadillac,2,8,gas,200560.0,clean,automatic,4wd,full-size,pickup,black,ok,7158.0
2604,2604,bakersfield,2014,chevrolet,2,4,gas,27746.0,clean,automatic,fwd,full-size,sedan,black,ca,20750.0
2605,2605,central NJ,2011,ford,4,6,gas,91246.0,clean,automatic,rwd,full-size,pickup,silver,nj,3791.0
2606,2606,northwest CT,2011,toyota,3,4,gas,134730.0,clean,other,fwd,compact,sedan,silver,ct,8036.0
2607,2607,SF bay area,2010,toyota,2,4,gas,138853.0,clean,manual,4wd,mid-size,wagon,green,ca,7556.0
2608,2608,jacksonville,2013,chevrolet,2,6,gas,47751.0,clean,automatic,4wd,mid-size,sedan,blue,fl,14380.0
2609,2609,baltimore,2010,chevrolet,2,6,gas,91020.0,clean,automatic,fwd,mid-size,coupe,blue,md,9293.0
2610,2610,albuquerque,1990,ford,4,6,gas,166321.0,salvage,automatic,rwd,mid-size,pickup,green,nm,2621.0
2611,2611,dallas / fort worth,2008,ram,2,6,gas,110292.0,clean,automatic,4wd,mid-size,pickup,black,tx,29817.0
2612,2612,tallahassee,2012,honda,2,4,gas,101945.0,clean,other,fwd,full-size,sedan,silver,fl,7518.0
2613,2613,bozeman,2015,ford,3,4,gas,203403.0,clean,automatic,fwd,mid-size,truck,white,,5235.0
2614,2614,los angeles,2011,ford,2,6,gas,136378.0,clean,automatic,fwd,compact,sedan,grey,,21736.0
2615,2615,stockton,2013,chevrolet,2,4,gas,113696.0,clean,automatic,4wd,full-size,SUV,black,ca,7999.0
2616,2616,bend,2015,ford,3,4,gas,83287.0,clean,manual,fwd,compact,hatchback,black,or,6448.0
2617,2617,knoxville,1987,ford,3,8,gas,29750.0,clean,manual,rwd,full-size,other,grey,tn,5590.0
2618,2618,"st louis, MO",2012,volvo,2,6,gas,66132.0,clean,automatic,4wd,full-size,SUV,black,mo,8873.0
2619,2619,rochester,2011,chevrolet,2,8,gas,24309.0,clean,automatic,fwd,full-size,SUV,blue,ny,16214.0
2620,2620,rhode island,2007,ram,2,8,diesel,220896.0,clean,automatic,rwd,full-size,truck,green,,15631.0
2621,2621,wichita,1989,ford,3,8,gas,101535.0,clean,automatic,fwd,full-size,SUV,black,,8247.0
2622,2622,richmond,2011,ford,1,4,gas,154874.0,clean,automatic,fwd,full-size,truck,black,va,31533.0
2623,2623,cape cod / islands,1995,bmw,2,6,gas,167864.0,clean,manual,4wd,full-size,SUV,black,ma,27058.0
2624,2624,vermont,2015,ford,2,4,gas,62417.0,clean,automatic,4wd,full-size,SUV,black,vt,13923.0
2625,2625,los angeles,1995,bmw,2,6,gas,160523.0,clean,automatic,fwd,compact,sedan,silver,ca,6655.0
2626,2626,spokane / coeur d'alene,2009,ram,2,8,gas,30996.0,clean,automatic,4wd,full-size,pickup,black,id,24385.0
2627,2627,central NJ,2019,ram,2,6,diesel,88236.0,clean,automatic,4wd,full-size,SUV,black,nj,16187.0
2628,2628,salt lake city,2006,chevrolet,2,8,gas,97442.0,clean,automatic,fwd,full-size,pickup,brown,ut,4930.0
2629,2629,williamsport,2007,bmw,2,6,gas,117782.0,clean,automatic,fwd,mid-size,sedan,black,pa,7557.0
2630,2630,norfolk / hampton roads,2006,ford,3,8,gas,113526.0,salvage,manual,rwd,full-size,truck,black,va,5157.0
2631,2631,central NJ,1997,ford,3,4,gas,61780.0,clean,automatic,fwd,full-size,sedan,white,nj,10215.0
2632,2632,denver,2002,ford,4,6,gas,103607.0,clean,automatic,4wd,mid-size,SUV,silver,co,5609.0
2633,2633,albuquerque,1999,toyota,4,4,gas,196459.0,clean,automatic,fwd,full-size,sedan,green,nm,1084.0
2634,2634,tampa bay area,1989,ford,3,8,gas,199273.0,clean,manual,rwd,mid-size,coupe,green,,2006.0
2635,2635,milwaukee,2007,volkswagen,2,4,gas,170176.0,salvage,automatic,fwd,full-size,sedan,silver,wi,2447.0
2636,2636,philadelphia,1990,ram,2,8,gas,110483.0,clean,automatic,4wd,full-size,pickup,green,pa,8979.0
2637,2637,chattanooga,1997,ford,3,8,diesel,64875.0,clean,manual,rwd,full-size,truck,white,tn,15155.0
2638,2638,baltimore,2008,ram,2,8,diesel,258473.0,clean,automatic,rwd,full-size,pickup,white,md,5049.0
2639,2639,tulsa,2003,bmw,2,6,gas,105916.0,clean,automatic,4wd,full-size,SUV,custom,ok,6701.0
2640,2640,delaware,2007,ford,3,4,gas,172602.0,clean,other,fwd,full-size,SUV,grey,de,5874.0
2641,2641,green bay,1997,ford,3,8,gas,157921.0,clean,manual,fwd,full-size,coupe,brown,wi,2965.0
2642,2642,"kansas city, MO",2014,chevrolet,2,6,gas,95277.0,rebuilt,automatic,4wd,mid-size,SUV,black,mo,6699.0
2643,2643,knoxville,1984,ford,4,8,diesel,144968.0,clean,automatic,rwd,full-size,truck,white,tn,19201.0
2644,2644,greensboro,2008,ford,2,6,gas,89827.0,clean,automatic,4wd,mid-size,SUV,custom,nc,25351.0
2645,2645,treasure coast,2016,chevrolet,1,4,gas,49414.0,clean,automatic,fwd,full-size,sedan,black,fl,5562.0
2646,2646,richmond,2013,chevrolet,3,1,diesel,20400.0,clean,automatic,4wd,full-size,truck,black,va,24356.0
2647,2647,north jersey,2006,ford,2,4,gas,179105.0,clean,automatic,rwd,mid-size,pickup,white,nj,30991.0
2648,2648,central NJ,2003,ford,3,8,gas,53824.0,rebuilt,manual,rwd,mid-size,truck,white,nj,36241.0
2649,2649,dallas / fort worth,2014,volkswagen,2,4,gas,228421.0,clean,automatic,fwd,mid-size,sedan,white,tx,8471.0
2650,2650,rhode island,1990,chevrolet,4,8,gas,278266.0,clean,manual,rwd,full-size,pickup,green,ri,4009.0
2651,2651,tampa bay area,2014,bmw,2,6,gas,77318.0,,automatic,fwd,mid-size,,black,fl,16302.0
2652,2652,richmond,1996,ford,2,8,gas,151205.0,clean,manual,rwd,mid-size,convertible,white,,23208.0
2653,2653,delaware,2004,ford,3,4,gas,227885.0,rebuilt,automatic,fwd,full-size,SUV,silver,de,16958.0
2654,2654,pittsburgh,1989,ford,2,8,gas,182234.0,clean,manual,4wd,full-size,pickup,green,pa,5192.0
2655,2655,rhode island,2009,bmw,2,6,gas,93706.0,clean,automatic,4wd,mid-size,SUV,silver,ri,6503.0
2656,2656,baltimore,2018,ford,3,6,gas,128405.0,clean,manual,rwd,full-size,SUV,white,md,7381.0
2657,2657,los angeles,2005,bmw,2,6,gas,125804.0,clean,automatic,fwd,mid-size,coupe,blue,ca,4110.0
2658,2658,eastern panhandle,2015,ford,1,4,gas,183485.0,rebuilt,automatic,fwd,full-size,sedan,black,wv,33789.0
2659,2659,tucson,2011,audi,2,4,gas,119633.0,clean,automatic,fwd,mid-size,sedan,black,az,15914.0
2660,2660,dallas / fort worth,2002,buick,1,6,gas,77411.0,clean,automatic,4wd,full-size,SUV,blue,tx,6812.0
2661,2661,eastern kentucky,2009,ford,4,4,gas,312457.0,clean,automatic,fwd,full-size,sedan,red,ky,5431.0
2662,2662,duluth / superior,2014,ford,2,6,gas,30385.0,clean,automatic,4wd,mid-size,SUV,black,mn,20146.0
2663,2663,dallas / fort worth,2014,honda,2,6,gas,40917.0,clean,automatic,fwd,full-size,SUV,white,tx,35677.0
2664,2664,mcallen / edinburg,2011,ford,3,8,gas,184381.0,clean,automatic,4wd,full-size,SUV,black,tx,8151.0
2665,2665,waterloo / cedar falls,2008,ford,2,6,gas,104968.0,clean,automatic,rwd,full-size,pickup,silver,ia,19434.0
2666,2666,delaware,2008,mercury,3,4,gas,180837.0,clean,automatic,fwd,full-size,sedan,black,de,3046.0
2667,2667,san luis obispo,1989,chevrolet,1,8,gas,143590.0,clean,manual,4wd,full-size,pickup,blue,,9600.0
2668,2668,"washington, DC",2012,buick,3,4,gas,176328.0,clean,automatic,fwd,mid-size,SUV,black,dc,4508.0
2669,2669,atlanta,2007,jeep,2,6,gas,172903.0,clean,automatic,4wd,full-size,offroad,black,ga,12143.0
2670,2670,chicago,2003,buick,3,6,gas,132057.0,clean,automatic,fwd,mid-size,sedan,white,il,4548.0
2671,2671,stockton,2011,bmw,2,6,gas,77319.0,clean,automatic,4wd,full-size,SUV,black,ca,33054.0
2672,2672,central NJ,2005,ford,2,6,gas,194922.0,clean,other,fwd,mid-size,sedan,blue,nj,21842.0
2673,2673,reno / tahoe,2015,ford,2,6,gas,115245.0,clean,automatic,4wd,full-size,pickup,black,ca,28612.0
2674,2674,"washington, DC",2014,honda,2,4,gas,28705.0,clean,automatic,fwd,mid-size,sedan,white,dc,10347.0
2675,2675,billings,2016,chevrolet,2,4,gas,79838.0,rebuilt,automatic,fwd,mid-size,sedan,silver,mt,11241.0
2676,2676,central NJ,2001,toyota,3,6,gas,131957.0,clean,manual,rwd,mid-size,coupe,silver,nj,2831.0
2677,2677,indianapolis,2013,chevrolet,3,4,gas,101022.0,clean,automatic,fwd,full-size,SUV,white,in,7732.0
2678,2678,hudson valley,2013,chevrolet,2,6,gas,106834.0,,automatic,fwd,mid-size,,silver,ny,9826.0
2679,2679,wichita,2011,honda,3,0,gas,175234.0,clean,other,fwd,compact,sedan,black,ks,4275.0
2680,2680,fresno / madera,2019,ram,1,8,diesel,39080.0,rebuilt,automatic,4wd,full-size,truck,black,ca,19656.0
2681,2681,columbus,2010,kia,2,4,gas,71742.0,clean,automatic,fwd,mid-size,SUV,white,oh,7850.0
2682,2682,minneapolis / st paul,2014,bmw,2,6,gas,8910.0,clean,manual,rwd,mid-size,coupe,blue,mn,23286.0
2683,2683,wausau,1998,buick,2,4,gas,106804.0,clean,automatic,fwd,mid-size,sedan,blue,wi,1752.0
2684,2684,cincinnati,2013,ford,2,6,gas,211108.0,clean,automatic,fwd,mid-size,SUV,white,oh,8575.0
2685,2685,odessa / midland,2019,buick,2,4,gas,11236.0,rebuilt,automatic,fwd,mid-size,sedan,blue,tx,21076.0
2686,2686,albuquerque,2000,chevrolet,3,8,gas,32685.0,clean,manual,fwd,full-size,truck,green,nm,4787.0
2687,2687,medford-ashland,2009,ford,3,4,gas,47145.0,clean,manual,4wd,mid-size,hatchback,silver,,15324.0
2688,2688,kennewick-pasco-richland,1989,ford,4,4,gas,155889.0,clean,other,fwd,mid-size,sedan,green,wa,3828.0
2689,2689,dallas / fort worth,2008,bmw,2,6,gas,118559.0,clean,automatic,fwd,full-size,SUV,custom,tx,9465.0
2690,2690,gainesville,2011,ford,2,4,gas,83236.0,clean,manual,fwd,mid-size,coupe,silver,fl,28683.0
2691,2691,treasure coast,2013,ford,2,1,gas,98792.0,clean,automatic,4wd,full-size,SUV,black,fl,19867.0
2692,2692,wichita,2017,buick,2,4,gas,61275.0,clean,automatic,fwd,mid-size,sedan,silver,ks,24454.0
2693,2693,baltimore,2011,toyota,2,6,gas,115643.0,clean,automatic,fwd,mid-size,van,black,md,26226.0
2694,2694,monterey bay,1992,ford,2,4,gas,138919.0,salvage,automatic,fwd,full-size,sedan,black,,4050.0
2695,2695,sarasota-bradenton,2013,hyundai,1,4,gas,58920.0,salvage,automatic,fwd,mid-size,sedan,black,fl,6905.0
2696,2696,fort wayne,2014,pontiac,2,4,gas,46930.0,clean,automatic,fwd,full-size,sedan,silver,in,5583.0
2697,2697,asheville,1981,chevrolet,3,8,gas,50641.0,clean,manual,rwd,full-size,van,blue,nc,29076.0
2698,2698,indianapolis,2014,audi,2,6,gas,111634.0,rebuilt,automatic,4wd,full-size,SUV,black,in,42069.0
2699,2699,hawaii,1999,ford,3,4,hybrid,101956.0,clean,manual,fwd,full-size,sedan,green,hi,5782.0
2700,2700,bozeman,2009,chevrolet,1,8,diesel,114047.0,clean,automatic,4wd,full-size,truck,black,mt,26941.0
2701,2701,"washington, DC",1984,chrysler,1,6,gas,88424.0,salvage,automatic,rwd,mid-size,sedan,blue,dc,21490.0
2702,2702,tulsa,2013,gmc,3,8,gas,97485.0,clean,automatic,rwd,full-size,truck,black,ok,13055.0
2703,2703,los angeles,2012,bmw,2,6,gas,19526.0,salvage,automatic,4wd,mid-size,SUV,black,,17460.0
2704,2704,boise,2015,ram,2,8,diesel,32543.0,clean,automatic,4wd,full-size,truck,black,id,58869.0
2705,2705,humboldt county,2011,chevrolet,2,4,gas,278125.0,clean,automatic,fwd,mid-size,sedan,grey,,4065.0
2706,2706,salt lake city,2014,chevrolet,3,6,gas,76830.0,lien,automatic,4wd,full-size,SUV,black,ut,14680.0
2707,2707,butte,2008,ford,4,8,gas,135269.0,clean,automatic,rwd,full-size,coupe,green,mt,5240.0
2708,2708,phoenix,2016,honda,2,4,gas,105795.0,clean,automatic,fwd,mid-size,sedan,silver,az,14925.0
2709,2709,central NJ,2015,ram,1,6,gas,15906.0,clean,automatic,4wd,full-size,truck,blue,nj,17695.0
2710,2710,cincinnati,2005,honda,2,6,gas,159339.0,clean,other,4wd,mid-size,SUV,black,oh,20732.0
2711,2711,boise,2012,ram,2,6,diesel,156023.0,clean,automatic,4wd,full-size,pickup,black,id,25285.0
2712,2712,atlanta,2013,lexus,2,6,gas,154709.0,rebuilt,automatic,fwd,mid-size,sedan,silver,ga,7924.0
2713,2713,tallahassee,2012,kia,2,4,gas,216271.0,salvage,automatic,fwd,compact,sedan,blue,,11424.0
2714,2714,bellingham,1999,lincoln,4,6,gas,155129.0,missing,other,fwd,full-size,SUV,black,,3414.0
2715,2715,nashville,2016,jeep,1,6,gas,60693.0,rebuilt,manual,4wd,mid-size,SUV,black,tn,8570.0
2716,2716,western massachusetts,2018,jeep,2,6,gas,74623.0,clean,automatic,4wd,full-size,SUV,black,ma,18766.0
2717,2717,rockford,2012,ram,1,6,diesel,65018.0,,automatic,4wd,full-size,,black,il,35326.0
2718,2718,hawaii,2012,ford,3,8,gas,69094.0,lien,automatic,rwd,full-size,coupe,black,hi,24333.0
2719,2719,rochester,2012,chevrolet,2,8,gas,74437.0,clean,automatic,4wd,full-size,SUV,red,ny,19476.0
2720,2720,rochester,2012,chevrolet,3,4,gas,99020.0,clean,automatic,4wd,full-size,SUV,green,ny,15255.0
2721,2721,houston,2016,ford,1,6,gas,794.0,clean,automatic,rwd,full-size,sedan,white,tx,18416.0
2722,2722,richmond,1966,ford,3,8,gas,280055.0,clean,manual,fwd,mid-size,sedan,red,va,5087.0
2723,2723,gold country,2010,toyota,2,6,gas,184088.0,clean,automatic,fwd,compact,sedan,black,,3918.0
2724,2724,humboldt county,1985,ram,1,6,diesel,116930.0,clean,manual,4wd,full-size,truck,grey,ca,18902.0
2725,2725,indianapolis,2013,ford,2,4,gas,97344.0,clean,other,fwd,mid-size,sedan,black,in,14953.0
2726,2726,las vegas,2011,ford,2,6,gas,83869.0,clean,automatic,fwd,full-size,mini-van,black,nv,16025.0
2727,2727,anchorage / mat-su,2010,ram,2,6,diesel,131386.0,clean,automatic,4wd,full-size,truck,black,ak,34043.0
2728,2728,eau claire,2012,gmc,2,6,gas,26054.0,salvage,automatic,fwd,full-size,SUV,white,wi,6981.0
2729,2729,charlotte,2016,gmc,2,8,diesel,46245.0,clean,automatic,4wd,full-size,truck,grey,nc,28381.0
2730,2730,northern michigan,2008,infiniti,1,6,gas,121731.0,clean,automatic,fwd,full-size,SUV,white,mi,16184.0
2731,2731,albany,2011,dodge,2,6,gas,175525.0,clean,automatic,fwd,mid-size,SUV,black,ny,3610.0
2732,2732,boulder,2014,volkswagen,3,4,gas,144815.0,clean,manual,fwd,compact,sedan,black,,5047.0
2733,2733,kenai peninsula,1988,ford,4,8,gas,104527.0,clean,manual,fwd,full-size,sedan,green,ak,3676.0
2734,2734,fort collins / north CO,2013,ram,2,6,diesel,76045.0,clean,automatic,4wd,full-size,pickup,grey,co,36805.0
2735,2735,knoxville,2013,bmw,2,6,gas,83095.0,rebuilt,automatic,fwd,full-size,SUV,silver,tn,3522.0
2736,2736,detroit metro,2013,hyundai,2,4,gas,138791.0,rebuilt,automatic,fwd,mid-size,sedan,black,mi,5586.0
2737,2737,tucson,2015,volkswagen,2,4,gas,99534.0,clean,automatic,fwd,compact,sedan,silver,az,17784.0
2738,2738,oregon coast,2008,toyota,2,4,gas,231116.0,parts only,automatic,fwd,compact,hatchback,silver,or,4098.0
2739,2739,denver,2014,cadillac,3,4,gas,137850.0,clean,automatic,fwd,mid-size,coupe,red,,5555.0
2740,2740,stockton,2011,bmw,2,8,gas,79424.0,clean,automatic,4wd,full-size,SUV,black,ca,27117.0
