id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,month,day_of_week,year,num_broadcasters,hour,have_rain,have_sunny,discomfort,holiday,next_holiday,capacity,address,home_team_season_HomeGame_point,home_team_season_HomeGame_get_score,home_team_season_HomeGame_lost_score,home_team_season_HomeGame_diff_date,home_team_season_HomeGame_Curren3HomeMatch_point_sum,home_team_season_HomeGame_Curren3HomeMatch_point_std,home_team_season_HomeGame_Curren3HomeMatch_get_score_sum,home_team_season_HomeGame_Curren3HomeMatch_get_score_std,home_team_season_HomeGame_Curren3HomeMatch_lost_score_sum,home_team_season_HomeGame_Curren3HomeMatch_lost_score_std,home_team_season_num_match,away_team_season_num_match,home_team_season_point,away_team_season_point,home_team_season_get_score,away_team_season_get_score,home_team_season_lost_score,away_team_season_lost_score,home_team_Curren4match_point_sum,away_team_Curren4match_point_sum,home_team_Curren4match_get_score_sum,away_team_Curren4match_get_score_sum,home_team_Curren4match_lost_score_sum,away_team_Curren4match_lost_score_sum,home_team_before_match_point,away_team_before_match_point,home_team_before_match_get_score,away_team_before_match_get_score,home_team_before_match_lost_score,away_team_before_match_lost_score,home_team_diff_match_date,away_team_diff_match_date,diff_point,diff_score,diff_lost_score,diff_Current4_point_sum,diff_Current4_get_score_sum,diff_Current4_lost_score_sum,home_team_stadium,home_team_address,home_team_capacity,away_team_stadium,away_team_address,away_team_capacity,stadium_distance,accommodation_rate,xgboost_pred
11766,2009-07-12,18:04,第17節,第2日,3,17,京都市西京極総合運動公園陸上競技場兼球技場,晴,29.6,64.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/KBS京都,8011.0,7,6,2009,3,18,0,1,79.87856,0,0,20588,京都府京都市右京区西京極新明町29,18.0,12.0,6.0,15.0,9.0,0.0,6.0,6.0,1.0,1.0,17.0,17.0,21.0,12.0,18.0,19.0,19.0,36.0,5.0,3.0,6.0,4.0,5.0,12.0,1.0,0.0,3.0,0.0,3.0,4.0,8.0,8.0,9.0,-1.0,-17.0,2.0,2.0,-7.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,4.346084401788484,0.38911016125898584,12729.237
11769,2009-07-18,18:04,第18節,第1日,8,1,NACK5スタジアム大宮,晴,29.4,68.0,スカパースカチャン/e2スカチャン/テレ玉,10895.0,7,5,2009,3,18,0,1,80.18208,0,0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,13.0,10.0,9.0,14.0,5.0,1.1547005383792515,3.0,3.0,2.0,2.0,18.0,18.0,21.0,28.0,22.0,25.0,25.0,23.0,7.0,12.0,4.0,10.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,7.0,6.0,-7.0,-3.0,2.0,-5.0,-6.0,2.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,味の素スタジアム,東京都調布市西町376-3,48999.0,0.27359363124441205,0.7033116002840359,11622.993
11772,2009-07-18,19:03,第18節,第1日,21,29,アウトソーシングスタジアム日本平,晴,25.3,87.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,20203.0,7,5,2009,2,19,0,1,76.14289,0,0,20248,静岡県静岡市清水区村松3880−1,14.0,16.0,10.0,14.0,7.0,1.1547005383792517,10.0,10.0,5.0,5.0,18.0,18.0,25.0,42.0,25.0,27.0,21.0,10.0,7.0,10.0,12.0,8.0,7.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,7.0,7.0,-17.0,-2.0,11.0,-3.0,4.0,5.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,2.382529191366862,0.9977775582773607,17710.113
11773,2009-07-18,19:03,第18節,第1日,6,3,豊田スタジアム,屋内,28.2,84.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/中部日本放送(録),17784.0,7,5,2009,3,19,0,0,80.58112,0,0,41255,愛知県豊田市千石町7-2,14.0,11.0,11.0,13.0,3.0,1.7320508075688774,2.0,2.0,5.0,5.0,18.0,18.0,22.0,21.0,19.0,19.0,24.0,21.0,3.0,4.0,3.0,7.0,9.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,6.0,1.0,0.0,3.0,-1.0,-4.0,2.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,1.2346166818498003,0.4310750212095504,17789.139
11778,2009-07-25,18:03,第19節,第1日,1,11,味の素スタジアム,晴,27.9,74.0,スカパー・e2(J sports Plus),27846.0,7,5,2009,1,18,0,1,78.75654,0,0,48999,東京都調布市西町376-3,13.0,14.0,14.0,13.0,6.0,1.7320508075688774,7.0,7.0,4.0,4.0,19.0,19.0,31.0,26.0,28.0,33.0,23.0,26.0,12.0,3.0,10.0,5.0,1.0,6.0,3.0,3.0,3.0,4.0,0.0,1.0,7.0,6.0,5.0,-5.0,-3.0,9.0,5.0,-5.0,味の素スタジアム,東京都調布市西町376-3,48999.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,7.236462604070354,0.5682973121900446,25248.203
11787,2009-08-01,19:03,第20節,第1日,10,1,等々力陸上競技場,曇,26.0,68.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,21379.0,8,5,2009,2,19,0,0,75.1392,0,0,26827,神奈川県川崎市中原区等々力1-1,21.0,19.0,7.0,14.0,5.0,1.1547005383792515,4.0,4.0,3.0,3.0,20.0,20.0,33.0,32.0,33.0,28.0,23.0,23.0,3.0,10.0,6.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,7.0,1.0,5.0,0.0,-7.0,-2.0,8.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,味の素スタジアム,東京都調布市西町376-3,48999.0,0.1480818776224905,0.7969210124128676,20340.148
11792,2009-08-01,19:05,第20節,第1日,7,6,九州石油ドーム,屋内,25.2,89.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,17461.0,8,5,2009,2,19,0,0,76.18871999999999,0,0,31997,大分県大分市横尾1351,7.0,6.0,12.0,14.0,3.0,1.7320508075688776,3.0,3.0,4.0,4.0,20.0,20.0,7.0,26.0,13.0,23.0,33.0,25.0,3.0,7.0,3.0,6.0,6.0,5.0,0.0,3.0,0.0,3.0,1.0,0.0,7.0,7.0,-19.0,-10.0,8.0,-4.0,-3.0,1.0,九州石油ドーム,大分県大分市横尾1351,31997.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,5.623539481925196,0.545707410069694,13880.109
11802,2009-08-16,18:00,第21節,第2日,8,24,熊谷スポーツ文化公園陸上競技場,晴,28.6,57.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,11330.0,8,6,2009,2,18,0,0,77.45398,0,0,15002,埼玉県熊谷市上川上300 熊谷ｽﾎﾟｰﾂ文化公園内,13.0,10.0,12.0,29.0,4.0,1.5275252316519465,2.0,2.0,4.0,4.0,21.0,21.0,25.0,28.0,24.0,31.0,29.0,34.0,4.0,7.0,2.0,8.0,6.0,7.0,1.0,3.0,0.0,3.0,0.0,2.0,15.0,15.0,-3.0,-7.0,-5.0,-3.0,-6.0,-1.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,2.1237615529620286,0.7552326356485802,12964.129
11804,2009-08-16,19:03,第21節,第2日,21,13,アウトソーシングスタジアム日本平,晴,26.3,61.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,20034.0,8,6,2009,2,19,0,1,74.76257,0,0,20248,静岡県静岡市清水区村松3880−1,15.0,18.0,12.0,29.0,5.0,1.1547005383792512,9.0,9.0,6.0,6.0,21.0,21.0,32.0,35.0,30.0,32.0,24.0,19.0,10.0,4.0,9.0,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,14.0,15.0,-3.0,-2.0,5.0,6.0,5.0,0.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.9554842567602866,0.9894310549190043,16648.21
11808,2009-08-19,19:03,第22節,第1日,24,10,ヤマハスタジアム(磐田),晴,26.8,63.0,スカパースカチャン/e2スカチャン,10545.0,8,2,2009,2,19,0,1,75.71415999999999,0,0,15165,静岡県磐田市新貝2500,20.0,21.0,17.0,18.0,7.0,1.1547005383792515,7.0,7.0,4.0,4.0,22.0,22.0,29.0,39.0,32.0,37.0,35.0,24.0,5.0,7.0,6.0,7.0,7.0,6.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,4.0,-10.0,-5.0,11.0,-2.0,-1.0,1.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,1.9749548088858468,0.695351137487636,12326.827
11812,2009-08-19,19:33,第22節,第1日,20,17,埼玉スタジアム2002,晴,27.2,75.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,38740.0,8,2,2009,2,19,0,1,77.803,0,0,62010,埼玉県さいたま市緑区美園2丁目1,19.0,12.0,9.0,17.0,3.0,1.7320508075688772,2.0,2.0,5.0,5.0,22.0,22.0,34.0,17.0,24.0,22.0,23.0,41.0,0.0,2.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,17.0,2.0,-18.0,-2.0,-1.0,2.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,0.26351539719211453,0.6247379454926625,32573.924
11826,2009-08-29,19:04,第24節,第1日,24,2,エコパスタジアム,晴,26.2,83.0,スカパースカチャン/e2スカチャン/BS,18298.0,8,5,2009,3,19,0,0,77.18154,0,0,51697,静岡県袋井市愛野2300-1,23.0,23.0,18.0,10.0,7.0,1.1547005383792515,6.0,6.0,4.0,4.0,24.0,24.0,32.0,36.0,35.0,39.0,41.0,31.0,7.0,7.0,7.0,6.0,9.0,5.0,0.0,0.0,1.0,2.0,5.0,3.0,7.0,6.0,-4.0,-4.0,10.0,0.0,1.0,4.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,2.3340054102265353,0.35394703754569895,16047.984
11830,2009-08-30,18:04,第24節,第2日,17,3,日立柏サッカー場,雨,21.8,82.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,8124.0,8,6,2009,2,18,1,0,69.92924,0,0,15109,千葉県柏市日立台1-2-50,6.0,10.0,22.0,8.0,1.0,0.5773502691896254,1.0,1.0,4.0,4.0,24.0,24.0,21.0,31.0,27.0,26.0,43.0,28.0,5.0,6.0,5.0,3.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,8.0,-10.0,1.0,15.0,-1.0,2.0,-2.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,4.346084401788484,0.5376927659011186,8713.42
11831,2009-08-30,19:03,第24節,第2日,10,21,等々力陸上競技場,雨,21.3,86.0,スカパー・e2(J sports Plus),20689.0,8,6,2009,1,19,1,0,69.38982,0,0,26827,神奈川県川崎市中原区等々力1-1,27.0,23.0,8.0,7.0,7.0,1.1547005383792517,6.0,6.0,3.0,3.0,24.0,24.0,42.0,39.0,40.0,37.0,26.0,26.0,9.0,10.0,7.0,8.0,3.0,2.0,3.0,3.0,2.0,5.0,0.0,1.0,7.0,8.0,3.0,3.0,0.0,-1.0,-1.0,1.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,1.3166747946352042,0.7712006560554665,16316.182
11836,2009-09-12,19:03,第25節,第1日,2,25,万博記念競技場,雨のち曇,20.2,86.0,スカパースカチャン/e2スカチャン/毎日放送(録),17205.0,9,5,2009,3,19,1,0,67.56227999999999,0,0,21000,大阪府吹田市千里万博公園5-2,19.0,21.0,16.0,20.0,6.0,1.7320508075688772,4.0,4.0,3.0,3.0,25.0,25.0,39.0,32.0,42.0,31.0,32.0,35.0,9.0,10.0,8.0,6.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,14.0,14.0,7.0,11.0,-3.0,-1.0,2.0,3.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,0.4034371754803813,0.8192857142857143,15865.171
11847,2009-09-19,15:03,第26節,第1日,24,3,ヤマハスタジアム(磐田),曇,26.4,44.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/静岡放送,13860.0,9,5,2009,3,15,0,0,72.89184,0,0,15165,静岡県磐田市新貝2500,23.0,24.0,21.0,21.0,6.0,1.7320508075688772,6.0,6.0,6.0,6.0,26.0,26.0,32.0,35.0,37.0,28.0,46.0,29.0,3.0,7.0,5.0,4.0,11.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,6.0,7.0,-3.0,9.0,17.0,-4.0,1.0,8.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,2.1777507896979493,0.913946587537092,13801.229
11855,2009-09-26,18:04,第27節,第1日,29,6,県立カシマサッカースタジアム,晴,20.6,83.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,17192.0,9,5,2009,3,18,0,1,68.04402,0,0,37496,茨城県鹿嶋市神向寺後山26-2,29.0,17.0,5.0,34.0,7.0,1.1547005383792517,5.0,5.0,2.0,2.0,26.0,27.0,50.0,38.0,36.0,34.0,21.0,34.0,3.0,9.0,5.0,8.0,7.0,5.0,0.0,3.0,1.0,2.0,2.0,0.0,7.0,7.0,12.0,2.0,-13.0,-6.0,-3.0,2.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,3.7990554270703,0.4585022402389588,19367.525
11857,2009-09-27,14:05,第27節,第2日,20,19,埼玉スタジアム2002,曇のち晴,24.4,62.0,スカパー・e2(TBSチャンネル)/BS-TBS/テレ玉(録),45023.0,9,6,2009,3,14,0,0,72.17472,0,0,62010,埼玉県さいたま市緑区美園2丁目1,22.0,17.0,14.0,14.0,3.0,1.7320508075688772,5.0,5.0,6.0,6.0,27.0,27.0,40.0,34.0,34.0,34.0,33.0,29.0,6.0,5.0,9.0,6.0,6.0,6.0,3.0,3.0,2.0,2.0,0.0,1.0,8.0,8.0,6.0,0.0,4.0,1.0,3.0,0.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.4088718009140088,0.7260603128527657,43865.992
11859,2009-10-03,14:03,第28節,第1日,9,7,NDソフトスタジアム山形,曇のち晴,23.1,47.0,スカパー・e2(J sports Plus),8011.0,10,5,2009,1,14,0,0,69.03843,0,0,20784,山形県天童市山王1−1,14.0,10.0,11.0,14.0,3.0,1.7320508075688774,2.0,2.0,3.0,3.0,28.0,28.0,30.0,15.0,30.0,17.0,36.0,41.0,3.0,5.0,4.0,2.0,8.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,7.0,7.0,15.0,13.0,-5.0,-2.0,2.0,5.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,九州石油ドーム,大分県大分市横尾1351,31997.0,10.11950232247409,0.3854407236335643,9537.924
11869,2009-10-17,15:05,第29節,第1日,8,10,埼玉スタジアム2002,曇,21.3,64.0,スカパー・e2(TBSチャンネル)/BS-TBS/テレ玉(録),37842.0,10,5,2009,3,15,0,0,67.89668,0,0,62010,埼玉県さいたま市緑区美園2丁目1,18.0,15.0,17.0,28.0,4.0,1.5275252316519465,4.0,4.0,4.0,4.0,29.0,29.0,33.0,49.0,33.0,47.0,41.0,33.0,3.0,6.0,4.0,6.0,8.0,6.0,0.0,3.0,1.0,3.0,4.0,2.0,13.0,10.0,-16.0,-14.0,8.0,-3.0,-2.0,2.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.33101369314346846,0.6102564102564103,10511.671
11871,2009-10-17,19:04,第29節,第1日,19,6,日産スタジアム,曇,17.4,79.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/BS,22046.0,10,5,2009,3,19,0,0,62.70554,0,0,72081,神奈川県横浜市港北区小机町3300,24.0,25.0,16.0,28.0,7.0,1.154700538379251,4.0,4.0,2.0,2.0,29.0,29.0,37.0,41.0,36.0,39.0,32.0,37.0,6.0,6.0,6.0,9.0,7.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,13.0,-4.0,-3.0,-5.0,0.0,-3.0,1.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,2.6924730995730632,0.30585036278630984,22604.186
11876,2009-10-18,14:05,第29節,第2日,7,21,九州石油ドーム,晴,21.8,40.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,18264.0,10,6,2009,2,14,0,0,66.8708,0,0,31997,大分県大分市横尾1351,14.0,10.0,16.0,22.0,4.0,1.5275252316519474,2.0,2.0,3.0,3.0,29.0,29.0,16.0,50.0,17.0,42.0,41.0,28.0,6.0,10.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,15.0,15.0,-34.0,-25.0,13.0,-4.0,-2.0,0.0,九州石油ドーム,大分県大分市横尾1351,31997.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,7.053105131669062,0.5708035128293277,18075.28
11879,2009-10-24,16:04,第30節,第1日,25,13,ホームズスタジアム神戸,曇,19.6,50.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,11463.0,10,5,2009,2,16,0,0,64.72800000000001,0,0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,25.0,24.0,18.0,21.0,5.0,1.1547005383792517,6.0,6.0,5.0,5.0,30.0,30.0,34.0,46.0,36.0,39.0,43.0,27.0,2.0,7.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,-12.0,-3.0,16.0,-5.0,0.0,3.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,5.054014357984853,0.4032717678100264,12610.732
11886,2009-11-08,18:30,第31節,第1日,8,11,NACK5スタジアム大宮,曇,17.2,72.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,10364.0,11,6,2009,2,18,0,0,62.19615999999999,0,0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,18.0,17.0,20.0,22.0,3.0,1.7320508075688772,5.0,5.0,6.0,6.0,31.0,31.0,36.0,46.0,38.0,47.0,44.0,43.0,6.0,2.0,9.0,4.0,8.0,12.0,3.0,0.0,3.0,0.0,0.0,7.0,14.0,14.0,-10.0,-9.0,1.0,4.0,5.0,-4.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,7.387553940984997,0.6690336324317345,11165.362
11890,2009-11-08,15:04,第31節,第1日,24,13,ヤマハスタジアム(磐田),晴,20.0,56.0,スカパー・e2(TBSチャンネル)/BS-TBS/NHK静岡,11912.0,11,6,2009,3,15,0,1,65.58,0,0,15165,静岡県磐田市新貝2500,27.0,27.0,21.0,22.0,4.0,1.5275252316519465,4.0,4.0,3.0,3.0,31.0,31.0,40.0,46.0,47.0,39.0,53.0,28.0,5.0,6.0,7.0,3.0,7.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,14.0,15.0,-6.0,8.0,25.0,-1.0,4.0,4.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,3.372767651004065,0.7854929113089351,12648.307
11894,2009-11-08,18:33,第31節,第1日,2,3,万博記念競技場,晴,18.1,74.0,スカパー・e2(J sports Plus),20394.0,11,6,2009,1,18,0,1,63.63906,0,0,21000,大阪府吹田市千里万博公園5-2,29.0,30.0,20.0,15.0,7.0,1.1547005383792517,6.0,6.0,2.0,2.0,31.0,31.0,51.0,38.0,53.0,32.0,38.0,38.0,8.0,3.0,8.0,4.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,15.0,15.0,13.0,21.0,0.0,5.0,4.0,-2.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,0.2507766890596516,0.9711428571428572,17224.729
11904,2009-11-28,14:04,第33節,第1日,29,2,県立カシマサッカースタジアム,晴,15.7,53.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/NHK総合,35598.0,11,5,2009,3,14,0,1,59.67579,0,0,37496,茨城県鹿嶋市神向寺後山26-2,35.0,25.0,13.0,20.0,6.0,1.7320508075688772,7.0,7.0,3.0,3.0,33.0,33.0,60.0,57.0,45.0,59.0,29.0,39.0,10.0,8.0,6.0,8.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,7.0,7.0,3.0,-14.0,-10.0,2.0,-2.0,-3.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,5.232845186787231,0.9493812673351825,28839.582
11908,2009-11-28,14:05,第33節,第1日,24,11,ヤマハスタジアム(磐田),晴,19.0,38.0,スカパー・e2(TBSチャンネル)/BS-TBS,14486.0,11,5,2009,2,14,0,1,63.4038,0,0,15165,静岡県磐田市新貝2500,27.0,27.0,23.0,20.0,4.0,1.5275252316519465,3.0,3.0,2.0,2.0,33.0,33.0,40.0,50.0,49.0,48.0,58.0,43.0,2.0,5.0,5.0,3.0,8.0,9.0,0.0,1.0,2.0,0.0,3.0,0.0,7.0,7.0,-10.0,1.0,15.0,-3.0,2.0,-1.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,5.48760501127284,0.955225848994395,13173.275
11909,2009-11-28,14:03,第33節,第1日,6,9,豊田スタジアム,晴,16.1,39.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン/東海テレビ(録),15071.0,11,5,2009,3,14,0,0,59.98021,0,0,41255,愛知県豊田市千石町7-2,22.0,20.0,22.0,20.0,4.0,1.5275252316519468,5.0,5.0,5.0,5.0,33.0,33.0,46.0,38.0,44.0,32.0,42.0,38.0,5.0,7.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,12.0,4.0,-2.0,3.0,3.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,NDソフトスタジアム山形,山形県天童市山王1−1,20784.0,4.702497036040981,0.3653132953581384,17561.137
11911,2009-11-29,16:03,第33節,第2日,5,7,フクダ電子アリーナ,曇,11.6,47.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD,13642.0,11,6,2009,2,16,0,0,54.372479999999996,0,0,19470,千葉県千葉市中央区川崎町1-20,12.0,11.0,22.0,7.0,4.0,1.5275252316519468,4.0,4.0,4.0,4.0,33.0,33.0,27.0,26.0,32.0,23.0,52.0,44.0,4.0,10.0,5.0,6.0,8.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,7.0,7.0,1.0,9.0,8.0,-6.0,-1.0,5.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,九州石油ドーム,大分県大分市横尾1351,31997.0,8.79203712167744,0.7006676938880328,15323.493
11918,2009-12-05,15:33,第34節,第1日,2,5,万博記念競技場,晴,14.4,69.0,スカパー(スカチャンHD、スカチャン)/e2スカチャン,20031.0,12,5,2009,2,15,0,1,57.93364,0,0,21000,大阪府吹田市千里万博公園5-2,32.0,34.0,21.0,27.0,7.0,1.1547005383792517,8.0,8.0,2.0,2.0,34.0,34.0,57.0,27.0,60.0,32.0,44.0,54.0,7.0,3.0,7.0,4.0,6.0,9.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,6.0,30.0,28.0,-10.0,4.0,3.0,-3.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,4.643290300764283,0.9538571428571428,20392.25
11920,2009-12-05,15:33,第34節,第1日,11,3,広島ビッグアーチ,曇,11.9,55.0,スカパー・e2(J sports Plus),19303.0,12,5,2009,1,15,0,0,54.55355,0,0,36894,広島県広島市安佐南区大塚西5丁目1−1,31.0,30.0,18.0,14.0,2.0,0.5773502691896237,3.0,3.0,4.0,4.0,34.0,34.0,53.0,41.0,49.0,34.0,43.0,43.0,7.0,4.0,2.0,3.0,7.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,7.0,7.0,12.0,15.0,0.0,3.0,-1.0,1.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,3.364905777423167,0.5232016045969534,20416.555
12545,2010-03-06,13:03,第1節,第1日,24,4,ヤマハスタジアム(磐田),雨,16.9,90.0,スカパー(スカチャンHD、スカチャン)/e2スカチャンHD/静岡放送,10440.0,3,5,2010,3,13,1,0,62.176899999999996,0,0,15165,静岡県磐田市新貝2500,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,ユアテックスタジアム仙台,宮城県仙台市泉区七北田字柳78,19694.0,4.6858289667859205,0.6884272997032641,11486.45
12546,2010-03-06,14:01,第1節,第1日,1,19,味の素スタジアム,雨,12.8,86.0,スカパー・e2(TBSチャンネル)/TBS(単)/TOKYO MX(録),29011.0,3,5,2010,3,14,1,0,55.267920000000004,0,0,48999,東京都調布市西町376-3,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,味の素スタジアム,東京都調布市西町376-3,48999.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.1733976890276431,0.5920733076185228,32102.826
