id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,month,day_of_week,year,num_broadcasters,hour,have_rain,have_sunny,discomfort,holiday,next_holiday,capacity,address,home_team_season_HomeGame_point,home_team_season_HomeGame_get_score,home_team_season_HomeGame_lost_score,home_team_season_HomeGame_diff_date,home_team_season_HomeGame_Curren3HomeMatch_point_sum,home_team_season_HomeGame_Curren3HomeMatch_point_std,home_team_season_HomeGame_Curren3HomeMatch_get_score_sum,home_team_season_HomeGame_Curren3HomeMatch_get_score_std,home_team_season_HomeGame_Curren3HomeMatch_lost_score_sum,home_team_season_HomeGame_Curren3HomeMatch_lost_score_std,home_team_season_num_match,away_team_season_num_match,home_team_season_point,away_team_season_point,home_team_season_get_score,away_team_season_get_score,home_team_season_lost_score,away_team_season_lost_score,home_team_Curren4match_point_sum,away_team_Curren4match_point_sum,home_team_Curren4match_get_score_sum,away_team_Curren4match_get_score_sum,home_team_Curren4match_lost_score_sum,away_team_Curren4match_lost_score_sum,home_team_before_match_point,away_team_before_match_point,home_team_before_match_get_score,away_team_before_match_get_score,home_team_before_match_lost_score,away_team_before_match_lost_score,home_team_diff_match_date,away_team_diff_match_date,diff_point,diff_score,diff_lost_score,diff_Current4_point_sum,diff_Current4_get_score_sum,diff_Current4_lost_score_sum,home_team_stadium,home_team_address,home_team_capacity,away_team_stadium,away_team_address,away_team_capacity,stadium_distance,accommodation_rate,lightgbm_pred
10105,2007-06-09,15:00,第14節,第1日,7,29,九州石油ドーム,曇,22.8,53.0,スカパー!・e2(J sports Plus),21804.0,6,5,2007,1,15,0,0,69.15216000000001,0,0,31997,大分県大分市横尾1351,9.0,9.0,10.0,21.0,3.0,1.7320508075688772,3.0,3.0,6.0,6.0,14.0,14.0,12.0,20.0,13.0,15.0,24.0,12.0,3.0,8.0,4.0,6.0,6.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,14.0,14.0,-8.0,-2.0,12.0,-5.0,-2.0,3.0,九州石油ドーム,大分県大分市横尾1351,31997.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,9.406559044144752,0.6814388848954589,19592.742300831447
10114,2007-06-16,16:00,第15節,第1日,29,11,県立カシマサッカースタジアム,晴,22.1,53.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),10524.0,6,5,2007,2,16,0,1,68.21787,0,0,37496,茨城県鹿嶋市神向寺後山26-2,8.0,5.0,4.0,21.0,7.0,1.1547005383792517,5.0,5.0,2.0,2.0,15.0,14.0,21.0,21.0,17.0,22.0,14.0,23.0,8.0,9.0,7.0,7.0,4.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,7.0,21.0,0.0,-5.0,-9.0,-1.0,0.0,-1.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,8.39025441908372,0.2806699381267335,15591.149512678774
10119,2007-06-17,16:04,第15節,第2日,1,20,味の素スタジアム,晴,23.5,59.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),38439.0,6,6,2007,2,16,0,1,70.62434999999999,0,0,48999,東京都調布市西町376-3,6.0,9.0,12.0,22.0,3.0,1.7320508075688772,5.0,5.0,4.0,4.0,15.0,14.0,17.0,24.0,17.0,20.0,20.0,13.0,9.0,6.0,8.0,5.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,7.0,21.0,-7.0,-3.0,7.0,3.0,3.0,-1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,0.30578663505266573,0.7844853976611768,38042.364921392335
10124,2007-06-20,19:03,第16節,第1日,13,18,東北電力ビッグスワンスタジアム,晴,25.2,61.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),36182.0,6,2,2007,2,19,0,0,73.20728,0,0,41684,新潟県新潟市中央区清五郎67-12,14.0,13.0,12.0,11.0,7.0,1.1547005383792512,7.0,7.0,3.0,3.0,16.0,16.0,23.0,10.0,23.0,10.0,23.0,27.0,7.0,3.0,9.0,4.0,6.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,13.0,13.0,-4.0,4.0,5.0,0.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,横浜市三ツ沢公園球技場,神奈川県横浜市神奈川区三ﾂ沢西町3-1,15440.0,2.4728851956225144,0.8680069091258037,27902.06264960237
10135,2007-06-23,19:04,第17節,第1日,25,11,ホームズスタジアム神戸,晴,26.8,48.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,10362.0,6,5,2007,3,19,0,0,73.87935999999999,0,0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,11.0,9.0,9.0,7.0,4.0,1.5275252316519465,3.0,3.0,4.0,4.0,17.0,16.0,20.0,22.0,23.0,24.0,24.0,29.0,3.0,7.0,4.0,7.0,9.0,8.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,-2.0,-1.0,-5.0,-4.0,-3.0,1.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,2.783162550412747,0.3645382585751979,13230.782099600012
10143,2007-06-30,16:03,第18節,第1日,13,11,東北電力ビッグスワンスタジアム,曇,24.1,68.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),40858.0,6,5,2007,2,16,0,0,72.32112000000001,0,0,41684,新潟県新潟市中央区清五郎67-12,17.0,16.0,13.0,10.0,7.0,1.1547005383792512,7.0,7.0,3.0,3.0,18.0,17.0,29.0,22.0,28.0,26.0,25.0,32.0,9.0,4.0,9.0,6.0,5.0,10.0,3.0,0.0,2.0,2.0,1.0,3.0,7.0,7.0,7.0,2.0,-7.0,5.0,3.0,-5.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,7.501852545391239,0.9801842433547644,34901.06763621781
10159,2007-08-15,19:00,第20節,第1日,10,19,等々力陸上競技場,晴,30.8,64.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),18095.0,8,2,2007,2,19,0,1,81.61088000000001,0,0,26827,神奈川県川崎市中原区等々力1-1,18.0,20.0,9.0,46.0,4.0,1.5275252316519468,4.0,4.0,4.0,4.0,20.0,20.0,31.0,29.0,35.0,33.0,24.0,17.0,7.0,8.0,8.0,11.0,6.0,1.0,3.0,3.0,3.0,8.0,1.0,1.0,4.0,4.0,2.0,2.0,7.0,-1.0,-3.0,5.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,0.08884565845073357,0.6745070265031499,21260.067554538786
10161,2007-08-15,19:01,第20節,第1日,13,6,東北電力ビッグスワンスタジアム,晴,29.4,77.0,スカパー!・e2(J sports Plus),42015.0,8,2,2007,1,19,0,0,81.51462,0,0,41684,新潟県新潟市中央区清五郎67-12,20.0,18.0,14.0,46.0,9.0,0.0,8.0,8.0,3.0,3.0,20.0,20.0,32.0,26.0,31.0,26.0,29.0,23.0,9.0,4.0,8.0,6.0,6.0,6.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,6.0,5.0,6.0,5.0,2.0,0.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,3.4776728784639874,1.0079406966701852,34166.39991037438
10168,2007-08-18,18:34,第21節,第1日,23,20,国立競技場,曇,26.4,68.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),36756.0,8,5,2007,2,18,0,0,75.73248,0,0,54224,東京都新宿区霞ヶ丘町10,13.0,13.0,19.0,6.0,3.0,1.7320508075688772,3.0,3.0,7.0,7.0,21.0,21.0,21.0,43.0,24.0,33.0,36.0,15.0,7.0,10.0,5.0,8.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,-22.0,-9.0,21.0,-3.0,-3.0,0.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,埼玉スタジアム2002,埼玉県さいたま市緑区美園2丁目1,62010.0,1.1638843839043895,0.6778548244319859,21002.063232454384
10172,2007-08-19,18:01,第21節,第2日,8,29,熊谷スポーツ文化公園陸上競技場,曇のち雨一時雷,30.1,64.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13889.0,8,6,2007,2,18,0,0,80.60036,0,0,15002,埼玉県熊谷市上川上300 熊谷ｽﾎﾟｰﾂ文化公園内,11.0,8.0,14.0,4.0,1.0,0.5773502691896266,1.0,1.0,6.0,6.0,21.0,21.0,17.0,36.0,13.0,30.0,24.0,19.0,2.0,9.0,3.0,7.0,8.0,4.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,-19.0,-17.0,5.0,-7.0,-4.0,4.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,1.0097618921985507,0.9258098920143981,13249.446884353181
10173,2007-08-19,19:05,第21節,第2日,25,13,神戸総合運動公園ユニバー記念競技場,雨時々曇,24.4,81.0,スカパー!・e2(TBSチャンネル)/BS-i,9116.0,8,6,2007,2,19,0,0,74.04736,0,0,35910,兵庫県神戸市須磨区緑台,17.0,16.0,11.0,8.0,6.0,1.7320508075688776,8.0,8.0,5.0,5.0,21.0,21.0,29.0,35.0,34.0,35.0,29.0,29.0,9.0,9.0,11.0,9.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,0.0,4.0,4.0,-6.0,-1.0,0.0,0.0,2.0,0.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,5.054014357984853,0.25385686438318017,16250.516684387845
10176,2007-08-25,19:05,第22節,第1日,17,5,日立柏サッカー場,晴,29.3,70.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),10801.0,8,5,2007,2,19,0,1,80.3279,0,0,15109,千葉県柏市日立台1-2-50,17.0,13.0,6.0,10.0,3.0,1.7320508075688772,3.0,3.0,4.0,4.0,22.0,22.0,33.0,22.0,28.0,27.0,18.0,36.0,7.0,6.0,5.0,6.0,4.0,8.0,3.0,3.0,1.0,3.0,0.0,2.0,7.0,7.0,11.0,1.0,-18.0,1.0,-1.0,-4.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,0.3082170596996663,0.7148719306373684,13760.808078192847
10187,2007-08-29,19:04,第23節,第1日,23,13,山梨県小瀬スポーツ公園陸上競技場,曇,26.1,74.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),9038.0,8,2,2007,2,19,0,0,75.97986,0,0,15859,山梨県甲府市小瀬町840,13.0,14.0,23.0,11.0,3.0,1.7320508075688772,3.0,3.0,5.0,5.0,23.0,23.0,21.0,38.0,26.0,36.0,42.0,31.0,3.0,6.0,4.0,6.0,7.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,-17.0,-10.0,11.0,-3.0,-2.0,2.0,山梨中銀スタジアム,山梨県甲府市小瀬町840,15859.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.310844208898552,0.569897219244593,9387.81183222026
10188,2007-08-29,19:03,第23節,第1日,21,18,日本平スタジアム,曇,25.6,86.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録),14167.0,8,2,2007,2,19,0,0,76.53384,0,0,20248,静岡県静岡市清水区村松3880−1,17.0,16.0,13.0,11.0,4.0,1.5275252316519468,5.0,5.0,4.0,4.0,23.0,23.0,38.0,11.0,36.0,16.0,26.0,48.0,10.0,1.0,11.0,3.0,6.0,13.0,3.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,27.0,20.0,-22.0,9.0,8.0,-7.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,横浜市三ツ沢公園球技場,神奈川県横浜市神奈川区三ﾂ沢西町3-1,15440.0,1.2221826419786161,0.6996740418806796,11686.87351819453
10197,2007-09-01,19:03,第24節,第1日,24,21,エコパスタジアム,曇,23.8,76.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),33678.0,9,5,2007,2,19,0,0,72.61712,0,0,51697,静岡県袋井市愛野2300-1,22.0,20.0,15.0,7.0,6.0,1.7320508075688772,7.0,7.0,5.0,5.0,24.0,24.0,34.0,41.0,40.0,37.0,45.0,26.0,6.0,12.0,10.0,10.0,10.0,4.0,0.0,3.0,1.0,1.0,4.0,0.0,3.0,3.0,-7.0,3.0,19.0,-6.0,0.0,6.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,0.6593404721607566,0.6514497939919144,23217.250045471283
10209,2007-09-16,19:03,第25節,第2日,2,19,万博記念競技場,曇,28.7,72.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),19419.0,9,6,2007,2,19,0,0,79.70836,0,0,21000,大阪府吹田市千里万博公園5-2,29.0,33.0,13.0,18.0,6.0,1.7320508075688772,8.0,8.0,3.0,3.0,25.0,25.0,51.0,39.0,55.0,44.0,26.0,22.0,7.0,7.0,11.0,9.0,7.0,4.0,3.0,0.0,4.0,0.0,1.0,1.0,15.0,14.0,12.0,11.0,4.0,0.0,2.0,3.0,万博記念競技場,大阪府吹田市千里万博公園5-2,21000.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,4.123482017474798,0.9247142857142857,21607.478586854555
10221,2007-09-29,16:03,第27節,第1日,19,8,日産スタジアム,雨,18.8,65.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),12923.0,9,5,2007,2,16,1,0,64.3308,0,0,72081,神奈川県横浜市港北区小机町3300,20.0,24.0,15.0,7.0,4.0,1.5275252316519468,6.0,6.0,4.0,4.0,27.0,27.0,42.0,21.0,46.0,16.0,23.0,35.0,6.0,4.0,6.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,21.0,30.0,-12.0,2.0,4.0,-1.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,0.4071656324468364,0.1792844161429503,17425.628941351802
10232,2007-10-06,15:04,第28節,第1日,13,8,東北電力ビッグスワンスタジアム,晴,22.4,43.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ新潟,38507.0,10,5,2007,3,15,0,0,67.83068,0,0,41684,新潟県新潟市中央区清五郎67-12,23.0,23.0,19.0,20.0,0.0,0.0,1.0,1.0,5.0,5.0,28.0,28.0,41.0,24.0,39.0,18.0,38.0,35.0,0.0,6.0,2.0,3.0,7.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,6.0,7.0,17.0,21.0,3.0,-6.0,-1.0,4.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,2.0486624699238494,0.923783705978313,31986.20651757847
10239,2007-10-20,16:00,第29節,第1日,10,13,等々力陸上競技場,曇,20.6,61.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),14440.0,10,5,2007,2,16,0,0,66.70334,0,0,26827,神奈川県川崎市中原区等々力1-1,24.0,29.0,16.0,20.0,3.0,0.0,4.0,4.0,4.0,4.0,29.0,29.0,40.0,44.0,47.0,40.0,42.0,38.0,5.0,3.0,4.0,3.0,7.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,13.0,14.0,-4.0,7.0,4.0,2.0,1.0,1.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.372447186206858,0.5382636895664815,16390.90127966511
10252,2007-10-27,13:04,第30節,第1日,11,5,広島ビッグアーチ,晴,22.3,59.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),9680.0,10,5,2007,2,13,0,1,68.95143,0,0,36894,広島県広島市安佐南区大塚西5丁目1−1,13.0,14.0,25.0,21.0,0.0,0.0,2.0,2.0,6.0,6.0,30.0,30.0,29.0,40.0,38.0,45.0,60.0,45.0,0.0,9.0,1.0,7.0,5.0,6.0,0.0,0.0,0.0,2.0,1.0,4.0,7.0,7.0,-11.0,-7.0,15.0,-9.0,-6.0,-1.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,フクダ電子アリーナ,千葉県千葉市中央区川崎町1-20,19470.0,7.810520912723566,0.26237328562909956,11654.557411627386
10254,2007-10-28,14:05,第30節,第2日,1,10,味の素スタジアム,晴,22.1,50.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),30494.0,10,6,2007,2,14,0,1,67.9905,0,0,48999,東京都調布市西町376-3,18.0,19.0,20.0,22.0,9.0,0.0,7.0,7.0,2.0,2.0,30.0,30.0,41.0,43.0,45.0,51.0,46.0,45.0,9.0,7.0,7.0,6.0,4.0,8.0,3.0,3.0,1.0,4.0,0.0,3.0,7.0,8.0,-2.0,-6.0,1.0,2.0,1.0,-4.0,味の素スタジアム,東京都調布市西町376-3,48999.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.1480818776224905,0.6223392314128859,28774.50496629705
10268,2007-11-18,17:03,第32節,第1日,18,13,日産スタジアム,晴,14.0,33.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),7751.0,11,6,2007,2,17,0,1,57.4948,0,0,72081,神奈川県横浜市港北区小机町3300,8.0,10.0,24.0,22.0,0.0,0.0,0.0,0.0,4.0,4.0,32.0,32.0,12.0,48.0,18.0,46.0,64.0,44.0,1.0,7.0,1.0,7.0,6.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,8.0,-36.0,-28.0,20.0,-6.0,-6.0,0.0,横浜市三ツ沢公園球技場,神奈川県横浜市神奈川区三ﾂ沢西町3-1,15440.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.4728851956225144,0.10753180449771785,10266.301002151342
10272,2007-11-18,17:05,第32節,第1日,7,6,九州石油ドーム,晴,9.4,30.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),27811.0,11,6,2007,2,17,0,0,52.4158,0,0,31997,大分県大分市横尾1351,22.0,24.0,22.0,29.0,9.0,0.0,8.0,8.0,2.0,2.0,32.0,32.0,35.0,38.0,38.0,38.0,57.0,44.0,6.0,2.0,5.0,0.0,7.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,7.0,8.0,-3.0,0.0,13.0,4.0,5.0,3.0,九州石油ドーム,大分県大分市横尾1351,31997.0,名古屋市瑞穂陸上競技場,愛知県名古屋市瑞穂区山下通5-1,20223.0,5.623539481925196,0.869175235178298,15962.941689994055
10276,2007-11-24,14:05,第33節,第1日,10,11,等々力陸上競技場,晴,14.7,48.0,スカパー!・e2(TBSチャンネル)/BS-i,16813.0,11,5,2007,2,14,0,1,58.32844,0,1,26827,神奈川県川崎市中原区等々力1-1,28.0,34.0,20.0,13.0,5.0,1.1547005383792517,6.0,6.0,5.0,5.0,33.0,33.0,50.0,31.0,62.0,42.0,47.0,66.0,10.0,2.0,15.0,4.0,5.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,6.0,19.0,20.0,-19.0,8.0,11.0,-2.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,広島ビッグアーチ,広島県広島市安佐南区大塚西5丁目1−1,36894.0,7.347680337496125,0.6267193499086741,17766.317138827777
10283,2007-12-01,14:30,第34節,第1日,8,10,NACK5スタジアム大宮,晴,14.3,48.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレ玉(録),11268.0,12,5,2007,3,14,0,1,57.81436,0,0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,15.0,12.0,22.0,20.0,3.0,1.7320508075688776,2.0,2.0,3.0,3.0,34.0,34.0,34.0,53.0,23.0,65.0,39.0,47.0,7.0,10.0,4.0,14.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,7.0,7.0,-19.0,-42.0,-8.0,-3.0,-10.0,1.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,等々力陸上競技場,神奈川県川崎市中原区等々力1-1,26827.0,0.33101369314346846,0.7273900974759537,12067.812497400233
10804,2008-03-08,14:04,第1節,第1日,1,25,味の素スタジアム,晴,12.3,25.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX,24390.0,3,5,2008,3,14,0,1,55.73225,0,0,48999,東京都調布市西町376-3,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,味の素スタジアム,東京都調布市西町376-3,48999.0,ホームズスタジアム神戸,兵庫県神戸市兵庫区御崎町1丁目2−2,28425.0,4.472376898535232,0.4977652605155207,27695.048510549568
10808,2008-03-08,16:03,第1節,第1日,29,14,県立カシマサッカースタジアム,晴,10.4,39.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),28152.0,3,5,2008,2,16,0,1,53.16244,0,0,37496,茨城県鹿嶋市神向寺後山26-2,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,札幌ドーム,北海道札幌市豊平区羊ヶ丘1,39856.0,7.06479342041777,0.7508000853424365,21990.426130402037
10809,2008-03-09,14:04,第1節,第2日,17,24,日立柏サッカー場,晴時々曇,15.1,36.0,スカパー!・e2(TBSチャンネル)/BS-i,11210.0,3,6,2008,2,14,0,0,58.76464,0,0,15109,千葉県柏市日立台1-2-50,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,日立柏サッカー場,千葉県柏市日立台1-2-50,15109.0,ヤマハスタジアム(磐田),静岡県磐田市新貝2500,15165.0,2.381551673313382,0.7419418889403667,13370.10121654882
10811,2008-03-09,16:00,第1節,第2日,8,13,NACK5スタジアム大宮,晴,15.6,29.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレ玉(録),12505.0,3,6,2008,3,16,0,1,59.267759999999996,0,0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,2.0486624699238494,0.8072429152411077,12121.326325924232
10817,2008-03-15,16:03,第2節,第1日,13,1,東北電力ビッグスワンスタジアム,晴,10.9,54.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),35083.0,3,5,2008,2,16,0,0,53.23414,0,0,41684,新潟県新潟市中央区清五郎67-12,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,7.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,東北電力ビッグスワンスタジアム,新潟県新潟市中央区清五郎67-12,41684.0,味の素スタジアム,東京都調布市西町376-3,48999.0,2.267452617940573,0.8416418769791767,37308.0104052034
10820,2008-03-16,16:03,第2節,第2日,15,29,味の素スタジアム,晴,18.4,32.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV)/日本テレビ(録),18934.0,3,6,2008,3,16,0,1,62.457119999999996,0,0,48999,東京都調布市西町376-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,7.0,8.0,-2.0,-3.0,1.0,-2.0,-3.0,1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,県立カシマサッカースタジアム,茨城県鹿嶋市神向寺後山26-2,37496.0,1.1605539824931677,0.3864160493071287,27491.824321728694
10821,2008-03-30,13:04,第3節,第1日,21,8,日本平スタジアム,雨,11.6,57.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,13855.0,3,6,2008,3,13,0,0,54.09088,0,0,20248,静岡県静岡市清水区村松3880−1,0.0,1.0,2.0,22.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,IAIスタジアム日本平,静岡県静岡市清水区村松3880−1,20248.0,NACK5スタジアム大宮,埼玉県さいたま市大宮区高鼻町2丁目320−52,15491.0,1.4816725760971496,0.6842651126037139,14045.482432916446
10823,2008-03-30,14:04,第3節,第1日,1,3,味の素スタジアム,曇,11.2,55.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX,19233.0,3,6,2008,3,14,0,0,53.605399999999996,0,0,48999,東京都調布市西町376-3,1.0,1.0,1.0,22.0,1.0,0.7071067811865476,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,15.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,味の素スタジアム,東京都調布市西町376-3,48999.0,京都市西京極総合運動公園陸上競技場兼球技場,京都府京都市右京区西京極新明町29,20588.0,3.871626119463232,0.39251821465744197,22721.149650169154
10834,2008-04-02,19:05,第4節,第1日,19,1,ニッパツ三ツ沢球技場,晴,13.6,50.0,スカパー!・e2(TBSチャンネル)/BS-i,11670.0,4,2,2008,2,19,0,1,56.897999999999996,0,0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,3.0,1.0,0.0,25.0,3.0,2.1213203435596424,1.0,1.0,0.0,0.0,4.0,4.0,6.0,5.0,4.0,7.0,3.0,6.0,6.0,5.0,4.0,7.0,3.0,6.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,-3.0,-3.0,1.0,-3.0,-3.0,日産スタジアム,神奈川県横浜市港北区小机町3300,72081.0,味の素スタジアム,東京都調布市西町376-3,48999.0,0.1733976890276431,0.7558290155440415,22293.344087994436
